ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.)
บ้านหน้าเขา,ต.นาหลวงเสน อ.ทุ่งสง จ.นครศรีธรรมราช,05:00 น.,22.5
บ้านกอตง,ต.เขาดิน อ.เขาพนม จ.กระบี่,05:00 น.,22.5
บ้านดง,ต.บ้านแลง อ.เมืองลำปาง จ.ลำปาง,05:00 น.,22.5
บ้านโป่งสามขา,ต.ศิลา อ.หล่มเก่า จ.เพชรบูรณ์,05:00 น.,22.5
บ้านจันตาแป๊ะ,ต.จันทเขลม อ.เขาคิชฌกูฏ จ.จันทบุรี,05:00 น.,22.5
บ้านเหนือคลองระแนะ,ต.เขาพระ อ.พิปูน จ.นครศรีธรรมราช,05:00 น.,22.5
ที่ทำการน้ำตกนางรอง,ต.นาหินลาด อ.ปากพลี จ.นครนายก,05:00 น.,22.5
บ้านใสเขือ,ต.เขาพระ อ.พิปูน จ.นครศรีธรรมราช,05:00 น.,22.5
บ้านทับชัน,ต.คันธุลี อ.ท่าชนะ จ.สุราษฎร์ธานี,05:00 น.,22.5
บ้านกอก,ต.ภูคา อ.ปัว จ.น่าน,05:00 น.,22.5
บ้านโนนสมบูรณ์,ต.ปากช่อง อ.ปากช่อง จ.นครราชสีมา,05:00 น.,22.5
เขตราษฎร์บูรณะ,ต.ราษฎร์บูรณะ อ.ราษฎร์บูรณะ จ.กรุงเทพมหานคร,06:00 น.,22.5
ตะกั่วป่า,ต.ตำตัว อ.ตะกั่วป่า จ.พังงา,06:00 น.,22.4
บ้านห้วยเฮี่ยน,ต.โป่งน้ำร้อน อ.ฝาง จ.เชียงใหม่,05:00 น.,22
บ้านมุงเหนือ,ต.บ้านมุง อ.เนินมะปราง จ.พิษณุโลก,05:00 น.,22
บ้านบางสาว,ต.เขาวง อ.บ้านตาขุน จ.สุราษฎร์ธานี,05:00 น.,22
บ้านสลาแด,ต.ห้วยกระทิง อ.กรงปินัง จ.ยะลา,05:00 น.,22
สวี 1,ต.นาโพธิ์ อ.สวี จ.ชุมพร,06:00 น.,22
บ้านปางผักหม,ต.งิม อ.ปง จ.พะเยา,05:00 น.,22
บ้านโป่งเกตุ,ต.ขุนซ่อง อ.แก่งหางแมว จ.จันทบุรี,05:00 น.,22
ทต.เวียง,ต.เวียง อ.เชียงของ จ.เชียงราย,06:00 น.,22
บ้านวังน้ำเขียว,ต.ร่อนทอง อ.บางสะพาน จ.ประจวบคีรีขันธ์,05:00 น.,22
ทต.หนองเลิง,ต.หนองเลิง อ.บึงกาฬ จ.บึงกาฬ,06:00 น.,21.6
อุทยานแห่งชาติภูผาม่าน,ต.นาหนองทุ่ม อ.ชุมแพ จ.ขอนแก่น,06:00 น.,21.6
สะพานคลองพาย,ต.น้ำหัก อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,06:00 น.,21.6
บ้านนาโพธิ์,ต.นาแห้ว อ.นาแห้ว จ.เลย,05:00 น.,21.5
บ้านผึ้ง,ต.วังยาว อ.ด่านซ้าย จ.เลย,05:00 น.,21.5
บ้านน้ำแคะ,ต.ดงพญา อ.บ่อเกลือ จ.น่าน,05:00 น.,21.5
บ้านผาราง,ต.ทุ่งศรี อ.ร้องกวาง จ.แพร่,05:00 น.,21.5
บ้านหัวนา,ต.แสงภา อ.นาแห้ว จ.เลย,05:00 น.,21.5
บ้านป่ากล้วย,ต.บ้านเวียง อ.ร้องกวาง จ.แพร่,05:00 น.,21.5
บ้านนาตอง,ต.ช่อแฮ อ.เมืองแพร่ จ.แพร่,05:00 น.,21.5
บ้านปันเจน,ต.แม่เกิ๋ง อ.วังชิ้น จ.แพร่,05:00 น.,21.5
บ้านสามสบ,ต.ท่าผา อ.แม่แจ่ม จ.เชียงใหม่,05:00 น.,21.5
หนองบัว,ต.หนองบัว อ.บ้านค่าย จ.ระยอง,06:00 น.,21.4
อบจ.เพชรบูรณ์,ต.ในเมือง อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์,06:00 น.,21.2
บ้านบางติบ,ต.บางวัน อ.คุระบุรี จ.พังงา,05:00 น.,21
บ้านเสรีราษฎร์,ต.ช่องแคบ อ.พบพระ จ.ตาก,05:00 น.,21
บ้านคลองลอย,ต.ร่อนทอง อ.บางสะพาน จ.ประจวบคีรีขันธ์,05:00 น.,21
บ้านเขาแก้ว,ต.ประสงค์ อ.ท่าชนะ จ.สุราษฎร์ธานี,05:00 น.,21
หนองคาย,ต.มีชัย อ.เมืองหนองคาย จ.หนองคาย,04:00 น.,21
บ้านปางยาง,ต.ศิลาเพชร อ.ปัว จ.น่าน,05:00 น.,21
บ้านหวายหนิม*,ต.น้ำหัก อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,05:00 น.,21
บ้านทุ่งคาโงก,ต.ทุ่งคาโงก อ.เมืองพังงา จ.พังงา,05:00 น.,21
บ้านคลองใหญ่,ต.จันทเขลม อ.เขาคิชฌกูฏ จ.จันทบุรี,05:00 น.,21
อบต.นาหนองทุ่ม,ต.นาหนองทุ่ม อ.ชุมแพ จ.ขอนแก่น,06:00 น.,21
บ้านขุนกำลัง,ต.ขุนควร อ.ปง จ.พะเยา,05:00 น.,21
บุรีรัมย์,ต.ร่อนทอง อ.สตึก จ.บุรีรัมย์,04:00 น.,20.9
ที่ทำการอุทยานแห่งชาติถ้ำสะเกิน,ต.ยอด อ.สองแคว จ.น่าน,06:00 น.,20.8
ทุ่งใหญ่,ต.บางรูป อ.ทุ่งใหญ่ จ.นครศรีธรรมราช,06:00 น.,20.8
หนองบัวลำภู,ต.ลำภู อ.เมืองหนองบัวลำภู จ.หนองบัวลำภู,04:00 น.,20.7
อบต.คลองตะเกรา,ต.คลองตะเกรา อ.ท่าตะเกียบ จ.ฉะเชิงเทรา,06:00 น.,20.6
บ้านโตนดห้าต้น,ต.นาพญา อ.หลังสวน จ.ชุมพร,05:00 น.,20.5
เพชรบูรณ์,ต.ในเมือง อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์,04:00 น.,20.5
บ้านปลายระแนะ,ต.ละอาย อ.ฉวาง จ.นครศรีธรรมราช,05:00 น.,20.5
บ้านคลองฉนวนจันทร์,ต.ดุสิต อ.ถ้ำพรรณรา จ.นครศรีธรรมราช,05:00 น.,20.5
บ้านน้ำลี,ต.น้ำหมัน อ.ท่าปลา จ.อุตรดิตถ์,05:00 น.,20.5
บ้านผาน้ำย้อย,ต.พญาแก้ว อ.เชียงกลาง จ.น่าน,05:00 น.,20.5
บ้านฝางแล้ง,ต.ขุนฝาง อ.เมืองอุตรดิตถ์ จ.อุตรดิตถ์,05:00 น.,20.5
บ้านธาราวงศ์อารีย์,ต.เพิ่มพูนทรัพย์ อ.บ้านนาสาร จ.สุราษฎร์ธานี,05:00 น.,20.5
บ้านบันนังบูโบ,ต.ถ้ำทะลุ อ.บันนังสตา จ.ยะลา,05:00 น.,20.5
เขตจอมทอง,ต.บางมด อ.จอมทอง จ.กรุงเทพมหานคร,06:00 น.,20.5
แก่งหางแมว,ต.แก่งหางแมว อ.แก่งหางแมว จ.จันทบุรี,06:00 น.,20.4
อบต.บ้านพราน,ต.บ้านพราน อ.แสวงหา จ.อ่างทอง,06:00 น.,20.2
พุนพิน 2,ต.หนองไทร อ.พุนพิน จ.สุราษฎร์ธานี,06:00 น.,20.2
บ้านโป่งนกสามัคคี,ต.โป่งนก อ.เทพสถิต จ.ชัยภูมิ,05:00 น.,20
บ้านกลาง,ต.ปลาบ่า อ.ภูเรือ จ.เลย,05:00 น.,20
บ้านปากคะยาง,ต.บ้านแก่ง อ.ศรีสัชนาลัย จ.สุโขทัย,05:00 น.,20
บ้านดอกแดง,ต.บางไทร อ.ตะกั่วป่า จ.พังงา,05:00 น.,20
บ้านป่าไผ่,ต.ป่าไผ่ อ.ลี้ จ.ลำพูน,05:00 น.,20
บ้านสบสา,ต.ร่มเย็น อ.เชียงคำ จ.พะเยา,05:00 น.,20
ปตร.คลองวัดด่าน,ต.ทรงคนอง อ.พระประแดง จ.สมุทรปราการ,06:00 น.,20
บ้านดอนเมา,ต.ตะโก อ.ทุ่งตะโก จ.ชุมพร,05:00 น.,20
บ้านคลองกลาง,ต.พ่วงพรมคร อ.เคียนซา จ.สุราษฎร์ธานี,05:00 น.,20
บ้านงิ้วเฒ่า,ต.ป่าหุ่ง อ.พาน จ.เชียงราย,05:00 น.,20
บ้านโนนเสาธง,ต.ตะเบาะ อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์,05:00 น.,20
บ้านบางหยด,ต.อิปัน อ.พระแสง จ.สุราษฎร์ธานี,05:00 น.,20
อบต.ลานสัก,ต.ลานสัก อ.ลานสัก จ.อุทัยธานี,06:00 น.,19.8
อบต.บึงสามพัน,ต.บึงสามพัน อ.บึงสามพัน จ.เพชรบูรณ์,06:00 น.,19.6
ทต.บ้านเต่า,ต.บ้านเต่า อ.บ้านแท่น จ.ชัยภูมิ,06:00 น.,19.6
อบต.สินปุน,ต.สินปุน อ.เขาพนม จ.กระบี่,06:00 น.,19.6
บ้านวังไผ่,ต.นาไร่หลวง อ.สองแคว จ.น่าน,05:00 น.,19.5
บ้านผาเวียง,ต.ภูคา อ.ปัว จ.น่าน,05:00 น.,19.5
บ้านห้วยตึม,ต.บ้านพี้ อ.บ้านหลวง จ.น่าน,05:00 น.,19.5
บ้านห้วยกบ,ต.หนองลู อ.สังขละบุรี จ.กาญจนบุรี,05:00 น.,19.5
บ้านป่าละอู,ต.ห้วยสัตว์ใหญ่ อ.หัวหิน จ.ประจวบคีรีขันธ์,05:00 น.,19.5
บ้านเขาน้ำเพชร,ต.คลองแม่ลาย อ.เมืองกำแพงเพชร จ.กำแพงเพชร,05:00 น.,19.5
บ้านพรุเตาะนอก,ต.ทุ่งใหญ่ อ.หาดใหญ่ จ.สงขลา,05:00 น.,19.5
บ้านน้ำลาว,ต.แม่ลาว อ.เชียงคำ จ.พะเยา,05:00 น.,19.5
ฝายคลองท่าเลา,ต.นาหลวงเสน อ.ทุ่งสง จ.นครศรีธรรมราช,06:00 น.,19.4
อบต.หนองโพนงาม,ต.หนองโพนงาม อ.เกษตรสมบูรณ์ จ.ชัยภูมิ,06:00 น.,19.4
อบต.สลกบาตร,ต.สลกบาตร อ.ขาณุวรลักษบุรี จ.กำแพงเพชร,06:00 น.,19.2
นายายอาม,ต.วังใหม่ อ.นายายอาม จ.จันทบุรี,06:00 น.,19.2
ท่าตูม,ต.ท่าตูม อ.ท่าตูม จ.สุรินทร์,04:00 น.,19.2
บ้านใหม่สุขสันต์,ต.แม่ลอย อ.เทิง จ.เชียงราย,05:00 น.,19
บ้านหินประกาย,ต.บ้านกลาง อ.วังทอง จ.พิษณุโลก,05:00 น.,19
อุทยานแห่งชาติน้ำหนาว,ต.น้ำหนาว อ.น้ำหนาว จ.เพชรบูรณ์,06:00 น.,19
บ้านดอนแก้ว,ต.โรงช้าง อ.ป่าแดด จ.เชียงราย,23:00 น.,19
บ้านโล๊ะดุหยง,ต.ศาลาด่าน อ.เกาะลันตา จ.กระบี่,05:00 น.,19
บ้านวังทอง,ต.วังชมภู อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์,05:00 น.,19
บ้านจันดีเมืองใหม่,ต.หลักช้าง อ.ช้างกลาง จ.นครศรีธรรมราช,05:00 น.,19
ทต.ดอนอะราง,ต.ดอนอะราง อ.หนองกี่ จ.บุรีรัมย์,06:00 น.,19
บ้านห้วยขวาก,ต.บ่อเกลือเหนือ อ.บ่อเกลือ จ.น่าน,05:00 น.,19
บ้านแม่มุ,ต.แม่นาจร อ.แม่แจ่ม จ.เชียงใหม่,22:00 น.,19
เวียงสระ,ต.ทุ่งหลวง อ.เวียงสระ จ.สุราษฎร์ธานี,06:00 น.,18.8
ท้ายปตร.พระธรรมราชา,ต.บึงน้ำรักษ์ อ.ธัญบุรี จ.ปทุมธานี,06:00 น.,18.8
น้ำตกแม่พูล,ต.แม่พูล อ.ลับแล จ.อุตรดิตถ์,06:00 น.,18.6
อบต.เขาล้าน,ต.เขาล้าน อ.ทับสะแก จ.ประจวบคีรีขันธ์,06:00 น.,18.6
บ้านห้วยตม,ต.บ้านตึก อ.ศรีสัชนาลัย จ.สุโขทัย,05:00 น.,18.5
บ้านเขาขุยพัฒนา,ต.หนองมะค่า อ.โคกเจริญ จ.ลพบุรี,05:00 น.,18.5
บ้านกองขากหลวง,ต.สะเมิงใต้ อ.สะเมิง จ.เชียงใหม่,05:00 น.,18.5
สุราษฎร์ธานี,ต.หัวเตย อ.พุนพิน จ.สุราษฎร์ธานี,04:00 น.,18.4
สถานีศึกษาภูมิอากาศป่าไม้ลุ่มน้ำยม,ต.ในเวียง อ.เมืองแพร่ จ.แพร่,06:00 น.,18.2
อบต.คลองพา,ต.คลองพา อ.ท่าชนะ จ.สุราษฎร์ธานี,06:00 น.,18.2
เหนือปตร.พระธรรมราชา,ต.บึงน้ำรักษ์ อ.ธัญบุรี จ.ปทุมธานี,06:00 น.,18.2
อบต.บุพราหมณ์,ต.บุพราหมณ์ อ.นาดี จ.ปราจีนบุรี,06:00 น.,18.2
ส.คลองแจงร้อน,ต.บางพึ่ง อ.พระประแดง จ.สมุทรปราการ,06:00 น.,18
ชุมชนลีเล็ด,ต.ลีเล็ด อ.พุนพิน จ.สุราษฎร์ธานี,06:00 น.,18
บ้านปะตงล่าง (เขาสอยดาว),ต.ทรายขาว อ.สอยดาว จ.จันทบุรี,05:00 น.,18
บ้านบางบ้าน,ต.คลองชะอุ่น อ.พนม จ.สุราษฎร์ธานี,05:00 น.,18
อบต.นครชัยศรี,ต.นครชัยศรี อ.นครชัยศรี จ.นครปฐม,06:00 น.,18
หน่วยจัดการต้นน้ำห้วยอีมาย,ต.นาป่า อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์,06:00 น.,18
บ้านไพรงาม,ต.บ้านกลาง อ.วังทอง จ.พิษณุโลก,05:00 น.,18
บ้านต้นผึ้ง,ต.ร่มเย็น อ.เชียงคำ จ.พะเยา,05:00 น.,18
ดอยอ่างขาง,ต.ม่อนปิ่น อ.ฝาง จ.เชียงใหม่,19:00 น.,18
บ้านต้นมะพร้าว,ต.ถ้ำสิงขร อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,05:00 น.,18
บ้านบางหวาน,ต.กมลา อ.กะทู้ จ.ภูเก็ต,05:00 น.,18
บ้านตะแบกโพรง,ต.อ่างทอง อ.ทับสะแก จ.ประจวบคีรีขันธ์,05:00 น.,18
บ้านส้าน,ต.สันทะ อ.นาน้อย จ.น่าน,05:00 น.,18
เพชรบุรี,ต.หาดเจ้าสำราญ อ.เมืองเพชรบุรี จ.เพชรบุรี,04:00 น.,18
บ้านแม่ออ,ต.แม่ยวมน้อย อ.ขุนยวม จ.แม่ฮ่องสอน,19:00 น.,18
บ้านพิทักษ์ไทย,ต.ตับเต่า อ.เทิง จ.เชียงราย,05:00 น.,18
บ้านเคี่ยมเพาะ,ต.ปากฉลุย อ.ท่าฉาง จ.สุราษฎร์ธานี,05:00 น.,18
บ้านลาดผักหนาม,ต.ซับสีทอง อ.เมืองชัยภูมิ จ.ชัยภูมิ,05:00 น.,18
บ้านซับฟาน,ต.ยางงาม อ.หนองไผ่ จ.เพชรบูรณ์,22:00 น.,18
หน่วยจัดการต้นน้ำขุนน่าน,ต.บ่อเกลือเหนือ อ.บ่อเกลือ จ.น่าน,06:00 น.,17.8
อบต.นากะซะ,ต.นากะชะ อ.ฉวาง จ.นครศรีธรรมราช,06:00 น.,17.8
อบต.วังทอง,ต.วังทอง อ.นาวัง จ.หนองบัวลำภู,06:00 น.,17.8
ท้ายฝายยางบ้านตะลุง,ต.หนองเรือ อ.ชุมพลบุรี จ.สุรินทร์,06:00 น.,17.8
สนามกีฬา อบต.ป่าคาหลวง,ต.ป่าคาหลวง อ.บ้านหลวง จ.น่าน,06:00 น.,17.8
หน่วยพิทักษ์อุทยานฯ ที่ นน.๖ (ถ้ำใหญ่น้ำหนาว),ต.หลักด่าน อ.น้ำหนาว จ.เพชรบูรณ์,06:00 น.,17.8
ทต.ปากตะโก,ต.ปากตะโก อ.ทุ่งตะโก จ.ชุมพร,06:00 น.,17.6
บ้านขุนน้ำพริก,ต.นาไร่หลวง อ.สองแคว จ.น่าน,05:00 น.,17.5
บ้านเขาเหล็ก,ต.ทุ่งปรัง อ.สิชล จ.นครศรีธรรมราช,05:00 น.,17.5
ส.คลองสนามชัย,ต.ท่าข้าม อ.บางขุนเทียน จ.กรุงเทพมหานคร,06:00 น.,17.5
บ้านบ่อหลวง,ต.บ่อเกลือใต้ อ.บ่อเกลือ จ.น่าน,05:00 น.,17.5
บ้านป่ากล้วย,ต.สถาน อ.นาน้อย จ.น่าน,05:00 น.,17.5
บ้านห้วยหินลับ,ต.ทุ่งใส อ.สิชล จ.นครศรีธรรมราช,05:00 น.,17.5
บ้านชโลดมพัฒนา,ต.นาใต้ อ.บ้านนาเดิม จ.สุราษฎร์ธานี,05:00 น.,17.5
บ้านห้วยเกียงพา,ต.บ้านด่านนาขาม อ.เมืองอุตรดิตถ์ จ.อุตรดิตถ์,05:00 น.,17.5
บ้านหนองผักบุ้ง,ต.นายม อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์,05:00 น.,17.5
บ้านมาบตอง,ต.หนองละลอก อ.บ้านค่าย จ.ระยอง,05:00 น.,17.5
บ้านนาริน,ต.ผาปัง อ.แม่พริก จ.ลำปาง,05:00 น.,17.5
บ้านสบป่อง,ต.ปางมะผ้า อ.ปางมะผ้า จ.แม่ฮ่องสอน,05:00 น.,17.5
บ้านน้ำริน,ต.สบป่อง อ.ปางมะผ้า จ.แม่ฮ่องสอน,05:00 น.,17.5
บางปะกง,ต.ท่าสะอ้าน อ.บางปะกง จ.ฉะเชิงเทรา,06:00 น.,17.4
รร.กองม่องทะ สาขาไล่โว่,ต.ไล่โว่ อ.สังขละบุรี จ.กาญจนบุรี,06:00 น.,17.4
อบต.หนองมะค่า,ต.หนองมะค่า อ.โคกเจริญ จ.ลพบุรี,06:00 น.,17.2
อบต.เหล่ากอหก,ต.เหล่ากอหก อ.นาแห้ว จ.เลย,06:00 น.,17.2
เหนือฝายร้อยเอ็ด,ต.พระธาตุ อ.เชียงขวัญ จ.ร้อยเอ็ด,06:00 น.,17.2
บางระกำ,ต.บางระกำ อ.บางระกำ จ.พิษณุโลก,06:00 น.,17.2
ทต.เวียงพางคำ,ต.เวียงพางคำ อ.แม่สาย จ.เชียงราย,06:00 น.,17.2
อบต.บางตาหงาย,ต.บางตาหงาย อ.บรรพตพิสัย จ.นครสวรรค์,06:00 น.,17.2
เขตบางรัก,ต.สี่พระยา อ.บางรัก จ.กรุงเทพมหานคร,06:00 น.,17
บ้านโนนโก,ต.บ้านโตก อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์,05:00 น.,17
บ้านโป่งไฮ,ต.แม่สาว อ.แม่อาย จ.เชียงใหม่,05:00 น.,17
บ้านวังหาด,ต.ตลิ่งชัน อ.บ้านด่านลานหอย จ.สุโขทัย,05:00 น.,17
สะพานกรุงเทพ,ต.ดาวคะนอง อ.ธนบุรี จ.กรุงเทพมหานคร,06:00 น.,17
บ้านใต้โตน,ต.บางสวรรค์ อ.พระแสง จ.สุราษฎร์ธานี,05:00 น.,17
บ้านน้ำกิใต้,ต.ผาทอง อ.ท่าวังผา จ.น่าน,05:00 น.,17
ส.คลองสำเหร่,ต.สำเหร่ อ.ธนบุรี จ.กรุงเทพมหานคร,06:00 น.,17
อบต.น้ำหนาว,ต.น้ำหนาว อ.น้ำหนาว จ.เพชรบูรณ์,06:00 น.,17
ส.คลองดาวคะนอง,ต.บางปะกอก อ.ราษฎร์บูรณะ จ.กรุงเทพมหานคร,06:00 น.,17
บ้านท่าหินส้ม,ต.เมืองปอน อ.ขุนยวม จ.แม่ฮ่องสอน,05:00 น.,17
บ้านผาแตก,ต.ท่าข้าวเปลือก อ.แม่จัน จ.เชียงราย,05:00 น.,17
บ้านแสนทอง,ต.เวียงต้า อ.ลอง จ.แพร่,05:00 น.,17
บ้านวังหิน,ต.บุพราหมณ์ อ.นาดี จ.ปราจีนบุรี,05:00 น.,17
อบต.นาโพธิ์กลาง,ต.นาโพธิ์กลาง อ.โขงเจียม จ.อุบลราชธานี,06:00 น.,17
บ้านจำปาทอง,ต.บ้านทำเนียบ อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี,05:00 น.,17
วัดยางชุม,ต.หาดขาม อ.กุยบุรี จ.ประจวบคีรีขันธ์,06:00 น.,17
พระแสง สอท.,ต.ทุ่งหลวง อ.เวียงสระ จ.สุราษฎร์ธานี,04:00 น.,16.8
ทม.ท่าข้าม,ต.ท่าข้าม อ.พุนพิน จ.สุราษฎร์ธานี,06:00 น.,16.8
เหนือฝายยางบ้านตะลุง,ต.หนองเรือ อ.ชุมพลบุรี จ.สุรินทร์,06:00 น.,16.8
อบต.คลองขนาน,ต.คลองขนาน อ.เหนือคลอง จ.กระบี่,06:00 น.,16.6
ส.คลองบางไส้ไก่,ต.สำเหร่ อ.ธนบุรี จ.กรุงเทพมหานคร,06:00 น.,16.5
บ้านม่วงเครือ,ต.เปียงหลวง อ.เวียงแหง จ.เชียงใหม่,05:00 น.,16.5
บ้านห้วยเลา,ต.ชนแดน อ.สองแคว จ.น่าน,05:00 น.,16.5
บ้านหนองสองห้อง,ต.ห้วยแห้ง อ.แก่งคอย จ.สระบุรี,05:00 น.,16.5
บ้านดงสุระ,ต.แม่จั๊วะ อ.เด่นชัย จ.แพร่,05:00 น.,16.5
บ้านมูเซอ,ต.ม่อนจอง อ.อมก๋อย จ.เชียงใหม่,05:00 น.,16.5
บ้านน้ำต้ม,ต.ผาช้างน้อย อ.ปง จ.พะเยา,05:00 น.,16.5
บ้านทุ่งหยีเพ็ง,ต.ศาลาด่าน อ.เกาะลันตา จ.กระบี่,05:00 น.,16.5
สะพานข้ามคลองหวาด,ต.คลองสระ อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี,06:00 น.,16.4
อบต.บ่อทอง,ต.บ่อทอง อ.บ่อทอง จ.ชลบุรี,06:00 น.,16.2
รร.กองม่องทะ สาขาสะละวะ,ต.ไล่โว่ อ.สังขละบุรี จ.กาญจนบุรี,06:00 น.,16.2
วิภาวดี,ต.ตะกุกเหนือ อ.วิภาวดี จ.สุราษฎร์ธานี,06:00 น.,16.2
สุราษฎร์ธานี สกษ.,ต.ท่าอุแท อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี,04:00 น.,16.1
บ้านหนักไทร*,ต.ช่อง อ.นาโยง จ.ตรัง,05:00 น.,16
ท้ายฝายร้อยเอ็ด,ต.พระธาตุ อ.เชียงขวัญ จ.ร้อยเอ็ด,06:00 น.,16
บ้านห้วยผึ้ง,ต.หมอกจำแป่ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน,05:00 น.,16
บ้านแม่ปะ,ต.สะเมิงเหนือ อ.สะเมิง จ.เชียงใหม่,05:00 น.,16
รร.บ้านดงไม้งาม,ต.ชัยเกษม อ.บางสะพาน จ.ประจวบคีรีขันธ์,06:00 น.,16
บ้านจำผักกูด,ต.แม่อ้อ อ.พาน จ.เชียงราย,05:00 น.,16
บ้านกอบแก้ววัฒนาภิบาล,ต.ลำพูน อ.บ้านนาสาร จ.สุราษฎร์ธานี,05:00 น.,16
หน่วยจัดการต้นน้ำดอยผาหลวง,ต.โป่งน้ำร้อน อ.ฝาง จ.เชียงใหม่,06:00 น.,16
บ้านไทรงาม,ต.ระเริง อ.วังน้ำเขียว จ.นครราชสีมา,05:00 น.,16
นราธิวาส,ต.บางนาค อ.เมืองนราธิวาส จ.นราธิวาส,22:00 น.,16
บ้านทับคริสต์,ต.คลองชะอุ่น อ.พนม จ.สุราษฎร์ธานี,06:00 น.,16
บ้านคันเบ็ด,ต.เขาแก้ว อ.ลานสกา จ.นครศรีธรรมราช,05:00 น.,16
คลองพระปรง,ต.ศาลาลำดวน อ.เมืองสระแก้ว จ.สระแก้ว,06:00 น.,15.8
เขาพะเนินทุ่ง,ต.ห้วยแม่เพรียง อ.แก่งกระจาน จ.เพชรบุรี,06:00 น.,15.8
กงไกรลาศ,ต.กง อ.กงไกรลาศ จ.สุโขทัย,06:00 น.,15.8
อบต.โคคลาน,ต.โคคลาน อ.ตาพระยา จ.สระแก้ว,06:00 น.,15.6
บ้านหัวดง,ต.หงาว อ.เทิง จ.เชียงราย,05:00 น.,15.5
บ้านปางปง-ปางทราย,ต.เวียงตาล อ.ห้างฉัตร จ.ลำปาง,05:00 น.,15.5
บ้านมะขาม ,ต.ท่าอุแท อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี,05:00 น.,15.5
ทต.เนินมะปราง,ต.เนินมะปราง อ.เนินมะปราง จ.พิษณุโลก,06:00 น.,15.4
รร. บ้านเพ็กเฟื้อย-ห้วยเตย,ต.หนองหว้า อ.เมืองหนองบัวลำภู จ.หนองบัวลำภู,06:00 น.,15.4
สะพานห้วยน้ำใส,ต.เกาะขันธ์ อ.ชะอวด จ.นครศรีธรรมราช,06:00 น.,15.2
เมืองมหาสารคาม,ต.เกิ้ง อ.เมืองมหาสารคาม จ.มหาสารคาม,06:00 น.,15.2
อบต.วังทรายพูน,ต.วังทรายพูน อ.วังทรายพูน จ.พิจิตร,06:00 น.,15.2
ศูนย์พัฒนาเด็กเล็ก อบต.สูงเม่น,ต.สูงเม่น อ.สูงเม่น จ.แพร่,06:00 น.,15.2
ทต.ห้วยยอด,ต.ห้วยยอด อ.ห้วยยอด จ.ตรัง,06:00 น.,15.2
รร.บ้านปางยาง,ต.ภูคา อ.ปัว จ.น่าน,06:00 น.,15
บ้านหล่ายทุ่ง,ต.วอแก้ว อ.ห้างฉัตร จ.ลำปาง,05:00 น.,15
บ้านแม่วังช้าง,ต.พระธาตุขิงแกง อ.จุน จ.พะเยา,05:00 น.,15
บ้านห้วยน้ำเค็ม,ต.บ้านเสด็จ อ.เมืองลำปาง จ.ลำปาง,05:00 น.,15
บ้านปลาบ่า,ต.ปลาบ่า อ.ภูเรือ จ.เลย,05:00 น.,15
บ้านสบก๋าย,ต.กื้ดช้าง อ.แม่แตง จ.เชียงใหม่,03:00 น.,15
บ้านห้วยคอม,ต.น้ำไผ่ อ.น้ำปาด จ.อุตรดิตถ์,05:00 น.,15
บ้านหินลูกช้าง,ต.ทุ่งคาวัด อ.ละแม จ.ชุมพร,05:00 น.,15
บ้านป่ารวก,ต.บ่อโพธิ์ อ.นครไทย จ.พิษณุโลก,05:00 น.,15
บ้านท่าวังแคน,ต.ศรีสองรัก อ.เมืองเลย จ.เลย,05:00 น.,15
อ่างเก็บน้ำห้วยซับเหล็ก,ต.โคกตูม อ.เมืองลพบุรี จ.ลพบุรี,06:00 น.,15
ส.คลองสาทร,ต.ยานนาวา อ.สาทร จ.กรุงเทพมหานคร,06:00 น.,15
สุโขทัย,ต.วังใหญ่ อ.ศรีสำโรง จ.สุโขทัย,04:00 น.,14.9
ทต.ทุ่งทราย,ต.ทุ่งทราย อ.ทรายทองวัฒนา จ.กำแพงเพชร,06:00 น.,14.8
อบต.หนองบัวละคร,ต.หนองบัวละคร อ.ด่านขุนทด จ.นครราชสีมา,06:00 น.,14.8
สวนสาธารณะหนองถิ่น ทม.หนองคาย,ต.มีชัย อ.เมืองหนองคาย จ.หนองคาย,06:00 น.,14.6
บ้านปางอุ๋ง,ต.แม่ศึก อ.แม่แจ่ม จ.เชียงใหม่,05:00 น.,14.5
นครราชสีมา,ต.หนองไผ่ล้อม อ.เมืองนครราชสีมา จ.นครราชสีมา,04:00 น.,14.5
บ้านนาเปรื่อง,ต.บ่อเกลือใต้ อ.บ่อเกลือ จ.น่าน,05:00 น.,14.5
