ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.)
สถานีหน่วยจัดการต้นน้ำแม่เผอะ (อ่างขาง),ต.แม่งอน อ.ฝาง จ.เชียงใหม่ ,05:00 ,9
สถานีจุดชมวิว 1715,ต.ภูคา อ.ปัว จ.น่าน ,05:00 ,9
สถานีชุมชนบ้านทับคริสต์,ต.คลองชะอุ่น อ.พนม จ.สุราษฎร์ธานี ,05:00 ,8.8
สถานีหน่วยพิทักษ์อุทยานฯ ที่ บล.๒ (น้ำตกฮาลาซะห์),ต.แม่หวาด อ.ธารโต จ.ยะลา ,05:00 ,8.8
สถานีคลองระพีพัฒน์แยกใต้ หนองเสือ,ต.นพรัตน์ อ.หนองเสือ จ.ปทุมธานี ,05:00 ,8.8
สถานีทต.บ้านเต่า,ต.บ้านเต่า อ.บ้านแท่น จ.ชัยภูมิ ,05:00 ,8.8
สถานีทต.บาเจาะ,ต.บาเจาะ อ.บาเจาะ จ.นราธิวาส ,05:00 ,8.8
สถานีอบต.ป่าหวาย,ต.ป่าหวาย อ.สวนผึ้ง จ.ราชบุรี ,05:00 ,8.6
สถานีหน่วยอนุรักษ์และจัดการต้นน้ำคลองอุดม,ต.วังทอง อ.วังสมบูรณ์ จ.สระแก้ว ,05:00 ,8.6
สถานีที่ทำการอุทยานแห่งชาติแจ้ซ้อน,ต.แจ้ซ้อน อ.เมืองปาน จ.ลำปาง ,05:00 ,8.6
สถานีอบต.ในเมือง,ต.ในเมือง อ.พิชัย จ.อุตรดิตถ์ ,05:00 ,8.6
สถานีบ้านนาแปน,ต.ภูกระดึง อ.ภูกระดึง จ.เลย ,05:00 ,8.5
สถานีบ้านปางสา,ต.ป่าตึง อ.แม่จัน จ.เชียงราย ,05:00 ,8.5
สถานีบ้านหินโหง่น,ต.ห้วยคต อ.ห้วยคต จ.อุทัยธานี ,05:00 ,8.5
สถานีบ้านหนองใหญ่ ,ต.หนองปรือ อ.หนองปรือ จ.กาญจนบุรี ,05:00 ,8.5
สถานีบ้านดอยปุย,ต.สุเทพ อ.เมืองเชียงใหม่ จ.เชียงใหม่ ,05:00 ,8.5
สถานีบ้านนาโพธิ์,ต.นาแห้ว อ.นาแห้ว จ.เลย ,05:00 ,8.5
สถานีอบต.แจ้ซ้อน,ต.แจ้ซ้อน อ.เมืองปาน จ.ลำปาง ,05:00 ,8.4
สถานีอบต.คลองพา,ต.คลองพา อ.ท่าชนะ จ.สุราษฎร์ธานี ,05:00 ,8.4
สถานีทต.ป่าซาง,ต.ป่าซาง อ.ป่าซาง จ.ลำพูน ,05:00 ,8.4
สถานีทต.กุยบุรี,ต.กุยบุรี อ.กุยบุรี จ.ประจวบคีรีขันธ์ ,05:00 ,8.4
สถานีคลองระพีพัฒน์แยกตก,ต.คลองเจ็ด อ.คลองหลวง จ.ปทุมธานี ,05:00 ,8.4
สถานีอบต.กะลาเส,ต.กะลาเส อ.สิเกา จ.ตรัง ,05:00 ,8.4
สถานีท้ายกว๊านพะเยา,ต.เวียง อ.เมืองพะเยา จ.พะเยา ,05:00 ,8.2
สถานีหน่วยพิทักษ์อุทยานแห่งชาติที่ ผท.๑ (ปากบอก),ต.บ้านร้อง อ.งาว จ.ลำปาง ,05:00 ,8.2
สถานีอบต.ปากพนังฝั่งตะวันออก,ต.ปากพนังฝั่งตะวันออก อ.ปากพนัง จ.นครศรีธรรมราช ,05:00 ,8.2
สถานีสะพานแม่น้ำว้า บ้านบ่อหยวก,ต.บ่อเกลือเหนือ อ.บ่อเกลือ จ.น่าน ,05:00 ,8
สถานีบ้านวังไผ่,ต.นาไร่หลวง อ.สองแคว จ.น่าน ,05:00 ,8
สถานีประปาหมู่บ้านมหาราช,ต.แม่พูล อ.ลับแล จ.อุตรดิตถ์ ,05:00 ,8
สถานีบ้านเมืองแปง,ต.เมืองแปง อ.ปาย จ.แม่ฮ่องสอน ,05:00 ,8
สถานีทต.บ่อเกลือใต้,ต.บ่อเกลือใต้ อ.บ่อเกลือ จ.น่าน ,05:00 ,8
สถานีทองผาภูมิ,ต.ท่าขนุน อ.ทองผาภูมิ จ.กาญจนบุรี ,04:00 ,8
สถานีบ้านวังโป่ง,ต.วังใต้ อ.วังเหนือ จ.ลำปาง ,05:00 ,8
สถานีบ้านผาหลัก,ต.ยอด อ.สองแคว จ.น่าน ,05:00 ,8
สถานีบ้านดง,ต.บ้านแลง อ.เมืองลำปาง จ.ลำปาง ,05:00 ,8
สถานีป่าพะยอม,ต.เกาะเต่า อ.ป่าพะยอม จ.พัทลุง ,05:00 ,8
สถานีบ้านเวียคะดี้,ต.หนองลู อ.สังขละบุรี จ.กาญจนบุรี ,04:00 ,8
สถานีโครงการจุฬาภรณ์พัฒนา 7 อ.ธารโต จ.ยะลา,ต.แม่หวาด อ.ธารโต จ.ยะลา ,04:00 ,8
สถานีบ้านควนยาว,ต.ลานข่อย อ.ป่าพะยอม จ.พัทลุง ,05:00 ,8
สถานีบ้านผาช่อ,ต.แม่สุก อ.แจ้ห่ม จ.ลำปาง ,05:00 ,8
สถานีบ้านห้วยหยวก,ต.บ้านแก่ง อ.ศรีสัชนาลัย จ.สุโขทัย ,05:00 ,8
สถานีบ้านเขาหินตั้ง,ต.สมเด็จเจริญ อ.หนองปรือ จ.กาญจนบุรี ,05:00 ,8
สถานีบ้านหลู้,ต.ม่วงยาย อ.เวียงแก่น จ.เชียงราย ,05:00 ,8
สถานีศูนย์เรียนรู้ชุมชนบ้านนาซัว หมู่ที่ 2,ต.ถ้ำทะลุ อ.บันนังสตา จ.ยะลา ,05:00 ,7.8
สถานีลำพูน,ต.เวียงยอง อ.เมืองลำพูน จ.ลำพูน ,04:00 ,7.8
สถานีท้ายปตร.พระธรรมราชา,ต.บึงน้ำรักษ์ อ.ธัญบุรี จ.ปทุมธานี ,05:00 ,7.6
สถานีเฉลิมพระเกียรติ,ต.หนองยาง อ.เฉลิมพระเกียรติ จ.นครราชสีมา ,05:00 ,7.6
สถานีที่ทำการอุทยานแห่งชาติดอยขุนตาล,ต.ทาปลาดุก อ.แม่ทา จ.ลำพูน ,05:00 ,7.6
สถานีบ้านเขาวงพระจันทร์,ต.หนองฝ้าย อ.เลาขวัญ จ.กาญจนบุรี ,05:00 ,7.5
สถานีบ้านสบสา,ต.ร่มเย็น อ.เชียงคำ จ.พะเยา ,05:00 ,7.5
สถานีบ้านเชิงผา,ต.กลางดง อ.ทุ่งเสลี่ยม จ.สุโขทัย ,05:00 ,7.5
สถานีบ้านโป่งนก,ต.ด่านมะขามเตี้ย อ.ด่านมะขามเตี้ย จ.กาญจนบุรี ,05:00 ,7.5
สถานีบ้านคลองอีเฒ่า,ต.วังกะทะ อ.ปากช่อง จ.นครราชสีมา ,03:00 ,7.5
สถานีบ้านแม่ลาก,ต.ท่าข้าวเปลือก อ.แม่จัน จ.เชียงราย ,05:00 ,7.5
สถานีบ้านสันโป่ง,ต.เสริมกลาง อ.เสริมงาม จ.ลำปาง ,05:00 ,7.5
สถานีบ้านใหม่หัวนา,ต.หนองแก อ.หัวหิน จ.ประจวบคีรีขันธ์ ,04:00 ,7.5
สถานีบ้านดอนงาม,ต.โชคชัย อ.ดอยหลวง จ.เชียงราย ,05:00 ,7.5
สถานีบ้านน้ำพร้า,ต.นางพญา อ.ท่าปลา จ.อุตรดิตถ์ ,05:00 ,7.5
สถานีบ้านต้นปล้อง,ต.บุญเรือง อ.เชียงของ จ.เชียงราย ,05:00 ,7.5
สถานีคลองแม่น้ำใน,ต.หนองหมู อ.วิหารแดง จ.สระบุรี ,05:00 ,7.4
สถานีคลองปะแต,ต.ปะแต อ.ยะหา จ.ยะลา ,05:00 ,7.2
สถานีสะพานห้วยน้ำสาย,ต.ตาลชุม อ.ท่าวังผา จ.น่าน ,05:00 ,7.2
สถานีอบต.หินดาด,ต.หินดาด อ.ทองผาภูมิ จ.กาญจนบุรี ,05:00 ,7.2
สถานีอบต.หนองพันทา,ต.หนองพันทา อ.โซ่พิสัย จ.บึงกาฬ ,05:00 ,7
สถานีบ้านตลิ่งสูง,ต.แม่เล่ย์ อ.แม่วงก์ จ.นครสวรรค์ ,05:00 ,7
สถานีตรอน,ต.หาดสองแคว อ.ตรอน จ.อุตรดิตถ์ ,05:00 ,7
สถานีบ้านดอยสะโงะ,ต.ศรีดอนมูล อ.เชียงแสน จ.เชียงราย ,05:00 ,7
สถานีบ้านน้ำเคิม,ต.ปิงหลวง อ.นาหมื่น จ.น่าน ,05:00 ,7
สถานีบ้านท่าข้าม,ต.แม่ทา อ.แม่ออน จ.เชียงใหม่ ,05:00 ,7
สถานีบ้านผาแตก,ต.ท่าข้าวเปลือก อ.แม่จัน จ.เชียงราย ,04:00 ,7
สถานีบ้านปากหมาก,ต.ศรีสองรัก อ.เมืองเลย จ.เลย ,05:00 ,7
สถานีทต.ศรีนคร,ต.ศรีนคร อ.ศรีนคร จ.สุโขทัย ,05:00 ,7
สถานีบ้านแม่แปง,ต.นาพูน อ.วังชิ้น จ.แพร่ ,05:00 ,7
สถานีบ้านผาใต้,ต.ห้วยชมภู อ.เมืองเชียงราย จ.เชียงราย ,05:00 ,7
สถานีบ้านเจ็ดร้อยไร่,ต.แม่เล่ย์ อ.แม่วงก์ จ.นครสวรรค์ ,05:00 ,7
สถานีบ้านปางป่าคา,ต.แม่แรม อ.แม่ริม จ.เชียงใหม่ ,05:00 ,7
สถานีบ้านน้ำตอน,ต.นาบัว อ.นครไทย จ.พิษณุโลก ,05:00 ,7
สถานีบ้านนากึ๋น,ต.บ่อเกลือเหนือ อ.บ่อเกลือ จ.น่าน ,05:00 ,7
สถานีอบต.ปากฉลุย,ต.ปากฉลุย อ.ท่าฉาง จ.สุราษฎร์ธานี ,05:00 ,7
สถานีบ้านแม่ลอบ,ต.ป่าพลู อ.บ้านโฮ่ง จ.ลำพูน ,05:00 ,7
สถานีบ้านหนองใหญ่,ต.สามร้อยยอด อ.สามร้อยยอด จ.ประจวบคีรีขันธ์ ,05:00 ,7
สถานีบ้านตาแวน,ต.เรือง อ.เมืองน่าน จ.น่าน ,05:00 ,7
สถานีสะพานข้ามคลองห้วยกรวด,ต.เกาะขันธ์ อ.ชะอวด จ.นครศรีธรรมราช ,05:00 ,6.8
สถานีเลย,ต.นาอาน อ.เมืองเลย จ.เลย ,04:00 ,6.8
สถานีอบต.ตะคุ,ต.ตะคุ อ.ปักธงชัย จ.นครราชสีมา ,05:00 ,6.8
สถานีสำนักงานเกษตรอำเภอเจาะไอร้อง,ต.จวบ อ.เจาะไอร้อง จ.นราธิวาส ,05:00 ,6.6
สถานีบ้านชะรัด,ต.ชะรัด อ.กงหรา จ.พัทลุง ,05:00 ,6.5
สถานีบ้านช่องลม,ต.ช้างแรก อ.บางสะพานน้อย จ.ประจวบคีรีขันธ์ ,05:00 ,6.5
สถานีบ้านใหม่ศรีจำปา,ต.หนองหมากฝ้าย อ.วัฒนานคร จ.สระแก้ว ,05:00 ,6.5
สถานีบ้านนาป่าแปก,ต.หมอกจำแป่ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน ,05:00 ,6.5
สถานีบ้านป่ารวก,ต.บ่อโพธิ์ อ.นครไทย จ.พิษณุโลก ,05:00 ,6.5
สถานีบ้านแม่ดอกแดง,ต.เชิงดอย อ.ดอยสะเก็ด จ.เชียงใหม่ ,05:00 ,6.5
สถานีบ้านวังลุง,ต.ทอนหงส์ อ.พรหมคีรี จ.นครศรีธรรมราช ,05:00 ,6.5
สถานีบ้านป่าห้า,ต.โหล่งขอด อ.พร้าว จ.เชียงใหม่ ,05:00 ,6.5
สถานีบ้านลุง,ต.ศรีดอนชัย อ.เชียงของ จ.เชียงราย ,05:00 ,6.5
สถานีบ้านแม่กอน,ต.ทุ่งข้าวพวง อ.เชียงดาว จ.เชียงใหม่ ,05:00 ,6.5
สถานีบ้านสันป่าสัก,ต.แม่นาเรือ อ.เมืองพะเยา จ.พะเยา ,05:00 ,6.5
สถานีบ้านสามัคคีใหม่,ต.แม่ฟ้าหลวง อ.แม่ฟ้าหลวง จ.เชียงราย ,05:00 ,6.5
สถานีบางระกำ,ต.บางระกำ อ.บางระกำ จ.พิษณุโลก ,05:00 ,6.4
สถานีบันนังสตา,ต.บันนังสตา อ.บันนังสตา จ.ยะลา ,05:00 ,6.2
สถานีอบต.น้ำหนาว,ต.น้ำหนาว อ.น้ำหนาว จ.เพชรบูรณ์ ,05:00 ,6.2
สถานีทต.เจ๊ะบิลัง,ต.เจ๊ะบิลัง อ.เมืองสตูล จ.สตูล ,05:00 ,6.2
สถานีท่อทองแดง1,ต.หนองปลิง อ.เมืองกำแพงเพชร จ.กำแพงเพชร ,05:00 ,6.2
สถานีสำนักงานเกษตรอำเภอบางสะพาน,ต.กำเนิดนพคุณ อ.บางสะพาน จ.ประจวบคีรีขันธ์ ,05:00 ,6.2
สถานีบ้านข่วงบุก,ต.ห้วยไร่ อ.เด่นชัย จ.แพร่ ,05:00 ,6
สถานีบ้านหัวฝาย,ต.ชัยพฤกษ์ อ.เมืองเลย จ.เลย ,05:00 ,6
สถานีบ้านหัวตาลแถว,ต.สามร้อยยอด อ.สามร้อยยอด จ.ประจวบคีรีขันธ์ ,05:00 ,6
สถานีบ้านรวมมิตร,ต.แม่ยาว อ.เมืองเชียงราย จ.เชียงราย ,05:00 ,6
สถานีอบต.ดอยเต่า,ต.ดอยเต่า อ.ดอยเต่า จ.เชียงใหม่ ,05:00 ,6
สถานีเทศบาลตำบลปะแต,ต.ปะแต อ.ยะหา จ.ยะลา ,05:00 ,6
สถานีบ้านภูคำ,ต.งอบ อ.ทุ่งช้าง จ.น่าน ,05:00 ,6
สถานีบ้านนาวง,ต.บ้านนา อ.ศรีนครินทร์ จ.พัทลุง ,05:00 ,6
สถานีบ้านป่าข้าวหลาม,ต.นาโป่ง อ.เมืองเลย จ.เลย ,05:00 ,6
สถานีบ้านท่าข้าม,ต.แก่งโสภา อ.วังทอง จ.พิษณุโลก ,05:00 ,6
สถานีบ้านผาแล,ต.ปอ อ.เวียงแก่น จ.เชียงราย ,05:00 ,6
สถานีอ.ศรีบุญเรือง,ต.ทรายทอง อ.ศรีบุญเรือง จ.หนองบัวลำภู ,04:00 ,6
สถานีท้ายไซฟอน ปตร.พระธรรมราชา,ต.บึงน้ำรักษ์ อ.ธัญบุรี จ.ปทุมธานี ,05:00 ,5.8
สถานีอบต.สะตอ,ต.สะตอ อ.เขาสมิง จ.ตราด ,05:00 ,5.8
สถานีอบต.นากอก,ต.นากอก อ.ศรีบุญเรือง จ.หนองบัวลำภู ,05:00 ,5.8
สถานีท่าศาลา,ต.สระแก้ว อ.ท่าศาลา จ.นครศรีธรรมราช ,05:00 ,5.6
สถานีรพสต.บ้านลำกะ,ต.ชุมพล อ.ศรีนครินทร์ จ.พัทลุง ,05:00 ,5.6
สถานีหน่วยจัดการต้นน้ำลำเชิญ,ต.ทุ่งพระ อ.คอนสาร จ.ชัยภูมิ ,05:00 ,5.6
สถานีบ้านหลวง,ต.แม่เงา อ.ขุนยวม จ.แม่ฮ่องสอน ,05:00 ,5.5
สถานีบ้านทบศอก,ต.หมอกจำแป่ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน ,05:00 ,5.5
สถานีบ้านแม่กระต๋อม,ต.ป่าสัก อ.วังชิ้น จ.แพร่ ,05:00 ,5.5
สถานีบ้านแก่งแคบ,ต.ท่ากระดาน อ.ศรีสวัสดิ์ จ.กาญจนบุรี ,05:00 ,5.5
สถานีบ้านมูเซอป่ากล้วย,ต.แม่ฟ้าหลวง อ.แม่ฟ้าหลวง จ.เชียงราย ,05:00 ,5.5
สถานีบ้านแม่แจ๋ม,ต.แจ้ซ้อน อ.เมืองปาน จ.ลำปาง ,05:00 ,5.5
สถานีบ้านสองพี่น้อง*,ต.ท่าโพธิ์ อ.สะเดา จ.สงขลา ,05:00 ,5.5
สถานีบ้านห้วยมุ่น,ต.ห้วยมุ่น อ.น้ำปาด จ.อุตรดิตถ์ ,05:00 ,5.5
สถานีบ้านวังพา,ต.ทุ่งตำเสา อ.หาดใหญ่ จ.สงขลา ,05:00 ,5.5
สถานีบ้านนาทุ่งเชือก,ต.ห้วยแห้ง อ.บ้านไร่ จ.อุทัยธานี ,05:00 ,5.5
สถานีบ้านผาลาด,ต.แม่กุ อ.แม่สอด จ.ตาก ,05:00 ,5.5
สถานีบ้านปากลง,ต.กรุงชิง อ.นบพิตำ จ.นครศรีธรรมราช ,05:00 ,5.5
สถานีบ้านนาเมืองทอง,ต.นาแค อ.นายูง จ.อุดรธานี ,05:00 ,5.5
สถานีบ้านขุนน้ำคับ,ต.บ่อภาค อ.ชาติตระการ จ.พิษณุโลก ,05:00 ,5.5
สถานีบ้านโจะโหวะเหนือ,ต.บ้านเนิน อ.หล่มเก่า จ.เพชรบูรณ์ ,05:00 ,5.5
สถานีหน่วยศึกษาการพัฒนาการอนุรักษ์ต้นน้ำน้ำคาง (ดอยวาว),ต.ศรีภูมิ อ.ท่าวังผา จ.น่าน ,05:00 ,5.4
สถานีคลองสรอย วัดแม่ขมวก,ต.สรอย อ.วังชิ้น จ.แพร่ ,05:00 ,5.4
สถานีอบต.บางปิด,ต.บางปิด อ.แหลมงอบ จ.ตราด ,05:00 ,5.4
สถานีสะพานกะลูบี บ้านสายปารี,ต.มาโมง อ.สุคิริน จ.นราธิวาส ,05:00 ,5.4
สถานีคลองผันน้ำยม-น่าน4,ต.งิ้วงาม อ.เมืองพิษณุโลก จ.พิษณุโลก ,05:00 ,5.4
สถานีโรงฆ่าสัตว์ ทม.สวรรคโลก,ต.เมืองสวรรคโลก อ.สวรรคโลก จ.สุโขทัย ,05:00 ,5.4
สถานีอบต.เขาพระ,ต.เขาพระ อ.รัตภูมิ จ.สงขลา ,05:00 ,5.2
สถานีทุ่งช้าง,ต.และ อ.ทุ่งช้าง จ.น่าน ,04:00 ,5.2
สถานีหน่วยพิทักษ์อุทยานแห่งชาติที่ ลย.๑ (วังกวาง),ต.ศรีฐาน อ.ภูกระดึง จ.เลย ,03:00 ,5.2
สถานีบ้านเปียงกอก,ต.ม่อนปิ่น อ.ฝาง จ.เชียงใหม่ ,05:00 ,5
สถานีบ้านทุ่งผง,ต.ทุ่งศรีทอง อ.เวียงสา จ.น่าน ,05:00 ,5
สถานีบ้านฝางแล้ง,ต.ขุนฝาง อ.เมืองอุตรดิตถ์ จ.อุตรดิตถ์ ,05:00 ,5
สถานีบ้านบุ่งผำ,ต.น้ำกุ่ม อ.นครไทย จ.พิษณุโลก ,05:00 ,5
สถานีบ้านท่าทองแดง,ต.นาโบสถ์ อ.วังเจ้า จ.ตาก ,05:00 ,5
สถานีบ้านดอยงาม,ต.สันสลี อ.เวียงป่าเป้า จ.เชียงราย ,05:00 ,5
สถานีบ้านตาก,ต.ตากตก อ.บ้านตาก จ.ตาก ,05:00 ,5
สถานีรพสต.บ้านทุ่งเสือโทน,ต.ชะแล อ.ทองผาภูมิ จ.กาญจนบุรี ,18:00 ,5
สถานีบ้านกองขากหลวง,ต.สะเมิงใต้ อ.สะเมิง จ.เชียงใหม่ ,05:00 ,5
สถานีแพร่,ต.ทุ่งโฮ้ง อ.เมืองแพร่ จ.แพร่ ,04:00 ,5
สถานีอบต.ตลาดไทร,ต.ตลาดไทร อ.ชุมพวง จ.นครราชสีมา ,05:00 ,5
สถานีบ้านห้วยคอกหมู,ต.นาปรัง อ.ปง จ.พะเยา ,05:00 ,5
สถานีเก้าเลี้ยว,ต.หัวดง อ.เก้าเลี้ยว จ.นครสวรรค์ ,05:00 ,5
สถานีลำปาง สกษ.,ต.เวียงตาล อ.ห้างฉัตร จ.ลำปาง ,04:00 ,5
สถานีหน่วยพิทักษ์อุทยานแห่งชาติที่ ศล.๕ (แม่ระงอง),ต.น้ำแพร่ อ.พร้าว จ.เชียงใหม่ ,05:00 ,5
สถานีบ้านจองอัว,ต.ปรังเผล อ.สังขละบุรี จ.กาญจนบุรี ,04:00 ,5
สถานีบ้านใหม่ศรีนคร,ต.แม่เล่ย์ อ.แม่วงก์ จ.นครสวรรค์ ,04:00 ,5
สถานีหน่วยจัดการต้นน้ำดอยตุง,ต.แม่ฟ้าหลวง อ.แม่ฟ้าหลวง จ.เชียงราย ,05:00 ,5
สถานีบ้านทุ่งข้าวหาง,ต.ตะเคียนปม อ.ทุ่งหัวช้าง จ.ลำพูน ,05:00 ,5
สถานีบ้านไร่,ต.ห้วยเขย่ง อ.ทองผาภูมิ จ.กาญจนบุรี ,05:00 ,5
สถานีสะพานข้ามคลองวังเคียน,ต.วังอ่าง อ.ชะอวด จ.นครศรีธรรมราช ,05:00 ,5
สถานีเขตหนองจอก,ต.กระทุ่มราย อ.หนองจอก จ.กรุงเทพมหานคร ,05:00 ,5
สถานีบ้านปงถ้ำ,ต.วังทอง อ.วังเหนือ จ.ลำปาง ,05:00 ,5
สถานีบ้านปูนะ,ต.เทอดไทย อ.แม่ฟ้าหลวง จ.เชียงราย ,05:00 ,5
สถานีบ้านไอร์เจี๊ยะ,ต.ซากอ อ.ศรีสาคร จ.นราธิวาส ,05:00 ,5
สถานีอบต.ทุ่งสมอ,ต.ทุ่งสมอ อ.เขาค้อ จ.เพชรบูรณ์ ,05:00 ,4.8
สถานีคลองผันน้ำยม-น่าน3,ต.คอรุม อ.พิชัย จ.อุตรดิตถ์ ,05:00 ,4.8
สถานีทต.ตันหยงมัส,ต.ตันหยงมัส อ.ระแงะ จ.นราธิวาส ,05:00 ,4.8
สถานีทต.สิริเวียงชัย,ต.เวียงชัย อ.เวียงชัย จ.เชียงราย ,05:00 ,4.8
สถานีทต.แม่จัน,ต.แม่จัน อ.แม่จัน จ.เชียงราย ,05:00 ,4.8
สถานีที่ทำการเขตรักษาพันธุ์สัตว์ป่าถ้ำเจ้าราม,ต.นาขุนไกร อ.ศรีสำโรง จ.สุโขทัย ,05:00 ,4.8
สถานีอบต.ห้วยมุ่น,ต.ห้วยมุ่น อ.น้ำปาด จ.อุตรดิตถ์ ,05:00 ,4.8
สถานีสกลนคร,ต.ธาตุเชิงชุม อ.เมืองสกลนคร จ.สกลนคร ,04:00 ,4.7
สถานีสำนักงานป้องกันและบรรเทาสาธารณภัย ทต.เชียงกลาง,ต.เชียงกลาง อ.เชียงกลาง จ.น่าน ,05:00 ,4.6
สถานีบางปะหัน,ต.โพธิ์สามต้น อ.บางปะหัน จ.พระนครศรีอยุธยา ,05:00 ,4.6
สถานีอบต.แม่ใส,ต.แม่ใส อ.เมืองพะเยา จ.พะเยา ,05:00 ,4.6
สถานีสะพานน้ำมวบ บ้านน้ำมวบ,ต.น้ำมวบ อ.เวียงสา จ.น่าน ,23:00 ,4.6
สถานีบ้านพระเลียบ*,ต.ไทยบุรี อ.ท่าศาลา จ.นครศรีธรรมราช ,05:00 ,4.5
สถานีบ้านแม่กาษาใหม่ไหล่ท่า,ต.แม่กาษา อ.แม่สอด จ.ตาก ,05:00 ,4.5
สถานีบ้านน้ำพัน,ต.นาไร่หลวง อ.สองแคว จ.น่าน ,05:00 ,4.5
สถานีบ้านลานสาง,ต.แม่ท้อ อ.เมืองตาก จ.ตาก ,05:00 ,4.5
สถานีบ้านปากห้วยแม่ปะ,ต.แม่ปะ อ.แม่สอด จ.ตาก ,05:00 ,4.5
สถานีบ้านแม่แสม,ต.ตะเคียนปม อ.ทุ่งหัวช้าง จ.ลำพูน ,05:00 ,4.5
สถานีบ้านก่อก๋วง,ต.บ่อเกลือใต้ อ.บ่อเกลือ จ.น่าน ,05:00 ,4.5
สถานีบ้านแม่ฮู้,ต.แม่สิน อ.ศรีสัชนาลัย จ.สุโขทัย ,05:00 ,4.5
สถานีบ้านต้นฮ่างพัฒนา,ต.บ้านค่า อ.เมืองลำปาง จ.ลำปาง ,05:00 ,4.5
สถานีบ้านแก่น,ต.นายาง อ.สบปราบ จ.ลำปาง ,05:00 ,4.5
สถานีบ้านเมืองนะ,ต.แม่นะ อ.เชียงดาว จ.เชียงใหม่ ,05:00 ,4.5
สถานีบ้านดงสามหมื่น,ต.บ้านจันทร์ อ.กัลยาณิวัฒนา จ.เชียงใหม่ ,05:00 ,4.5
สถานีบ้านห้วยทรายเหนือ,ต.ห้วยเฮี้ย อ.นครไทย จ.พิษณุโลก ,05:00 ,4.5
สถานีบ้านโคกสว่าง,ต.ศรีสองรัก อ.เมืองเลย จ.เลย ,05:00 ,4.5
สถานีบ้านใหม่พัฒนา,ต.บ้านร้อง อ.งาว จ.ลำปาง ,05:00 ,4.5
สถานีปตร.คลองสิบสาม,ต.หนองจอก อ.หนองจอก จ.กรุงเทพมหานคร ,05:00 ,4.5
สถานีบ้านแม่แสลม,ต.เวียงมอก อ.เถิน จ.ลำปาง ,05:00 ,4.5
สถานีบ้านปากรอง*,ต.ชาติตระการ อ.ชาติตระการ จ.พิษณุโลก ,05:00 ,4.5
สถานีบ้านสวนป่าทุ่งเกวียน,ต.เวียงตาล อ.ห้างฉัตร จ.ลำปาง ,05:00 ,4.5
สถานีบ้านทุ่ง,ต.สบปราบ อ.สบปราบ จ.ลำปาง ,05:00 ,4.5
สถานีบ้านนาหนุน,ต.ภูซาง อ.ภูซาง จ.พะเยา ,05:00 ,4.5
สถานีดอยมูเซอร์ สกษ.,ต.แม่ท้อ อ.เมืองตาก จ.ตาก ,04:00 ,4.5
สถานีบ้านเต๋ยกิ๋วเห็น,ต.ภูคา อ.ปัว จ.น่าน ,05:00 ,4.5
สถานีบ้านถ้ำง๊อบ,ต.หนองบัว อ.ไชยปราการ จ.เชียงใหม่ ,05:00 ,4.5
สถานีบ้านแม่กาห้วยเคียน,ต.แม่กา อ.เมืองพะเยา จ.พะเยา ,05:00 ,4.5
สถานีบ้านเมืองแพม,ต.ถ้ำลอด อ.ปางมะผ้า จ.แม่ฮ่องสอน ,05:00 ,4.5
สถานีบ้านเขาควง,ต.หนองแก อ.หัวหิน จ.ประจวบคีรีขันธ์ ,05:00 ,4.5
สถานีบ้านตาบาด,ต.บ่อพลอย อ.บ่อไร่ จ.ตราด ,05:00 ,4.5
สถานีบ้านต้นมะพร้าว,ต.ถ้ำสิงขร อ.คีรีรัฐนิคม จ.สุราษฎร์ธานี ,05:00 ,4.5
สถานีบ้านโป่งกระทิงล่าง,ต.บ้านบึง อ.บ้านคา จ.ราชบุรี ,05:00 ,4.5
สถานีบ้านโป่งสามสิบ,ต.ระบำ อ.ลานสัก จ.อุทัยธานี ,05:00 ,4.5
สถานีบ้านศรีไกรลาศ,ต.นาบ่อคำ อ.เมืองกำแพงเพชร จ.กำแพงเพชร ,05:00 ,4.5
สถานีทต.ปากตะโก,ต.ปากตะโก อ.ทุ่งตะโก จ.ชุมพร ,05:00 ,4.4
สถานีอุ้มผาง,ต.อุ้มผาง อ.อุ้มผาง จ.ตาก ,04:00 ,4.3
สถานีบ้านทับคริสต์,ต.คลองชะอุ่น อ.พนม จ.สุราษฎร์ธานี ,05:00 ,4.2
สถานีแก่งกระจาน,ต.วังจันทร์ อ.แก่งกระจาน จ.เพชรบุรี ,05:00 ,4.2
สถานีอบต.นาซ่าว,ต.นาซ่าว อ.เชียงคาน จ.เลย ,05:00 ,4.2
สถานีทต.บ้านใหม่,ต.วังเหนือ อ.วังเหนือ จ.ลำปาง ,05:00 ,4.2
สถานีทต.บ้านปง,ต.บ้านปง อ.หางดง จ.เชียงใหม่ ,05:00 ,4.2
สถานีสันทราย,ต.แม่แฝก อ.สันทราย จ.เชียงใหม่ ,05:00 ,4
สถานีบ้านห้วยขมนอก,ต.แม่ยาว อ.เมืองเชียงราย จ.เชียงราย ,05:00 ,4
สถานีบ้านห้วยชมภู,ต.วาวี อ.แม่สรวย จ.เชียงราย ,05:00 ,4
