ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.),lat,long
จุดวัด ซ.แอนเน็กซ์,ต.สายไหม อ.สายไหม จ.กรุงเทพมหานคร,00:00 น.,2.5,13.937857527904438,100.62661170959473
บ้านอูแบ,ต.ยะต๊ะ อ.รามัน จ.ยะลา,23:00 น.,4.5,6.432058457411709,101.36785626411438
บ้านเขาหัวควาย,ต.เขาหัวควาย อ.พุนพิน จ.สุราษฎร์ธานี,17:00 น.,2,9.060233133401939,99.25000011920929
หน่วยจัดการต้นน้ำแม่พริก (หน่วยย่อย ปางหลวง),ต.ท่าก๊อ อ.แม่สรวย จ.เชียงราย,17:00 น.,6.8,19.482508239901414,99.5866870880127
อบต.เวียงตาล,ต.เวียงตาล อ.ห้างฉัตร จ.ลำปาง,00:00 น.,0.2,18.311389966177224,99.32518780231476
อบต.โนนขวาง,ต.โนนขวาง อ.บ้านด่าน จ.บุรีรัมย์,00:00 น.,0.8,15.180759218628307,103.15743148326874
รพสต.บ่อวิน,ต.บ่อวิน อ.ศรีราชา จ.ชลบุรี,00:00 น.,2.2,13.055022897626808,101.09784364700317
คลองช่องสะเดา,ต.อุทัย อ.อุทัย จ.พระนครศรีอยุธยา,00:00 น.,1.4,14.344740506301052,100.67007422447205
พัทยา,ต.เขตการปกครองพิเศษพัทยา อ.บางละมุง จ.ชลบุรี,22:00 น.,0.4,12.919999355142153,100.86944282054901
อบต.หนองกุงธนสาร,ต.หนองกุงธนสาร อ.ภูเวียง จ.ขอนแก่น,16:00 น.,6,16.638710399668604,102.42059648036957
บ้านหนองเอี่ยวใน,ต.ลำพญากลาง อ.มวกเหล็ก จ.สระบุรี,02:00 น.,1,14.900097882323726,101.32200121879578
บ้านรวมไทยพัฒนาที่ 8,ต.รวมไทยพัฒนา อ.พบพระ จ.ตาก,23:00 น.,7,16.43512301829699,98.81999909877777
บ้านน้ำต้ม,ต.ผาช้างน้อย อ.ปง จ.พะเยา,20:00 น.,6.5,19.354569609333875,100.39300203323364
บ้านท่าเดื่อ,ต.นิคมกระเสียว อ.ด่านช้าง จ.สุพรรณบุรี,15:00 น.,6,14.872319989911933,99.5690006017685
บ้านหนองหอย,ต.แม่แรม อ.แม่ริม จ.เชียงใหม่,23:00 น.,30.5,18.93018299350249,98.82400095462799
บ้านถ้ำหิน,ต.สวนผึ้ง อ.สวนผึ้ง จ.ราชบุรี,21:00 น.,1.5,13.657189265697497,99.24200177192688
จุดวัดสวนเบญจสิริ,ต.คลองตัน อ.คลองเตย จ.กรุงเทพมหานคร,00:00 น.,28.5,13.731589418308944,100.56744754314423
บ้านแม่สุ,ต.แม่ลาหลวง อ.แม่ลาน้อย จ.แม่ฮ่องสอน,23:00 น.,3,18.481649254274878,97.90700197219849
บ้านดงสามหมื่น,ต.บ้านจันทร์ อ.กัลยาณิวัฒนา จ.เชียงใหม่,16:00 น.,0.5,19.028777570471735,98.41599941253662
บ้านแม่อ้อใน,ต.เมืองนะ อ.เชียงดาว จ.เชียงใหม่,14:00 น.,4,19.29810158255929,98.99699807167053
รพสต.บ้านทุ่งเสือโทน,ต.ชะแล อ.ทองผาภูมิ จ.กาญจนบุรี,00:00 น.,0.8,14.958799155174935,99.90890085697174
อ่างฯหนองกุดใหญ่,ต.หนองเต็ง อ.กระสัง จ.บุรีรัมย์,00:00 น.,1,14.85900005625376,103.36100041866302
สุพรรณบุรี,ต.ท่าระหัด อ.เมืองสุพรรณบุรี จ.สุพรรณบุรี,22:00 น.,1.1,14.474444970281448,100.13888955116272
เสนา,ต.เจ้าเสด็จ อ.เสนา จ.พระนครศรีอยุธยา,00:00 น.,0.2,14.319730332978192,100.37952661514282
เหนือปตร.ผักไห่-เจ้าเจ็ด,ต.บ้านใหญ่ อ.ผักไห่ จ.พระนครศรีอยุธยา,23:00 น.,0.2,14.436451728461735,100.37558376789093
อบต.ท่าเกวียน,ต.ท่าเกวียน อ.วัฒนานคร จ.สระแก้ว,00:00 น.,6.6,13.678299931465686,102.28500008583069
โชคชัย,ต.กระโทก อ.โชคชัย จ.นครราชสีมา,13:00 น.,6.1,14.718891523517827,102.16861367225647
อบต.กำแพงแสน,ต.กำแพงแสน อ.กำแพงแสน จ.นครปฐม,00:00 น.,1.2,14.003262416731515,99.98086988925934
บ้านปางหก,ต.อินทขิล อ.แม่แตง จ.เชียงใหม่,23:00 น.,8,19.271888324067792,98.91899943351746
บ้านห้วยหมี,ต.มหาวัน อ.แม่สอด จ.ตาก,23:00 น.,1,16.557751667838065,98.64399790763855
บ้านคลองไทร,ต.หนองย่างเสือ อ.มวกเหล็ก จ.สระบุรี,04:00 น.,0.5,14.753832457914891,101.23899757862091
อบต.นาไร่หลวง,ต.นาไร่หลวง อ.สองแคว จ.น่าน,14:00 น.,5.8,19.3670552403937,100.70083916187286
บ้านแม่ตะละม้ง,ต.แม่แดด อ.กัลยาณิวัฒนา จ.เชียงใหม่,23:00 น.,1,18.93459248610383,98.45499873161316
บ้านสะพานลาว,ต.สหกรณ์นิคม อ.ทองผาภูมิ จ.กาญจนบุรี,23:00 น.,1.5,14.72579195942342,98.78300070762634
บ้านคลองขนุน,ต.หนองบัว อ.บ้านค่าย จ.ระยอง,23:00 น.,13.5,12.89498967109747,101.37099981307983
หน่วยพิทักษ์ป่าคลองมอญ,ต.เขาพัง อ.บ้านตาขุน จ.สุราษฎร์ธานี,16:00 น.,3,9.080310051749054,98.63234102725983
หน่วยจัดการต้นน้ำแม่สา,ต.โป่งแยง อ.แม่ริม จ.เชียงใหม่,00:00 น.,3.2,18.899912165672923,98.84984135627747
วัดปากเตลิด,ต.ต้นยวน อ.พนม จ.สุราษฎร์ธานี,20:00 น.,1,8.844720196715253,98.83999228477478
บ้านทุ่งลัง,ต.สะท้อน อ.นาทวี จ.สงขลา,23:00 น.,19,6.547064825729004,100.734001994133
บ้านควนใหม่,ต.โคกชะงาย อ.เมืองพัทลุง จ.พัทลุง,23:00 น.,1,7.631378437559678,99.99854564666748
อบต.นายาง,ต.นายาง อ.สบปราบ จ.ลำปาง,18:00 น.,0.2,17.909780047790825,99.30968999862671
อบต.ห้วยสัตว์ใหญ่,ต.ห้วยสัตว์ใหญ่ อ.หัวหิน จ.ประจวบคีรีขันธ์,00:00 น.,0.8,12.52940782571225,99.54378247261047
ศูนย์เรียนรู้ชุมชนบ้านนาซัว หมู่ที่ 2,ต.ถ้ำทะลุ อ.บันนังสตา จ.ยะลา,00:00 น.,34.6,6.272007322655247,101.15672886371613
เขตรักษาพันธุ์สัตว์ป่าน้ำตกสองแพรก,ต.สองแพรก อ.เมืองพังงา จ.พังงา,00:00 น.,17,8.612559675742036,98.54960024356842
อบต.จอมพระ,ต.จอมพระ อ.จอมพระ จ.สุรินทร์,00:00 น.,0.2,15.113750148666304,103.61039757728577
สะพานห้วยหลวง,ต.วัดหลวง อ.โพนพิสัย จ.หนองคาย,00:00 น.,0.4,18.016798589055057,103.08090269565582
พัทลุง สกษ.,ต.ลำปำ อ.เมืองพัทลุง จ.พัทลุง,22:00 น.,65.1,7.5833321893483925,100.16666650772095
พิจิตร สกษ.,ต.โรงช้าง อ.เมืองพิจิตร จ.พิจิตร,22:00 น.,15.5,16.438055778013222,100.29249966144562
สะพานน้ำยาว บ้านสองแคว,ต.นาไร่หลวง อ.สองแคว จ.น่าน,00:00 น.,2.6,19.35672062775631,100.70646643638611
บ้านห้วยหินลับ,ต.ทุ่งใส อ.สิชล จ.นครศรีธรรมราช,18:00 น.,3.5,9.079250611675432,99.83200192451477
บ้านกกงิ้ว,ต.สุขฤทัย อ.ห้วยคต จ.อุทัยธานี,23:00 น.,0.5,15.304712062165315,99.64900016784668
บ้านโคนป่าหิน,ต.แม่ปาน อ.ลอง จ.แพร่,17:00 น.,2.5,17.9919837373023,99.86299753189087
บ้านเด่นเหม้า,ต.แม่ลาน อ.ลี้ จ.ลำพูน,14:00 น.,3,17.784201495916683,98.86000156402588
บ้านโคกทัง,ต.พิจิตร อ.นาหม่อม จ.สงขลา,03:00 น.,0.5,6.981247281753932,100.59299826622009
บ้านใหม่เจริญไพร,ต.ฝายกวาง อ.เชียงคำ จ.พะเยา,23:00 น.,0.5,19.393136847075226,100.30100226402283
บ้านโป่งป่าติ้ว,ต.กกดู่ อ.เมืองเลย จ.เลย,14:00 น.,5,17.572172977915358,101.59599959850311
บ้านห้วยผึ้ง,ต.หมอกจำแป่ อ.เมืองแม่ฮ่องสอน จ.แม่ฮ่องสอน,23:00 น.,6.5,19.559254320075805,98.00600230693817
บ้านแม่บวนใต้,ต.โปงทุ่ง อ.ดอยเต่า จ.เชียงใหม่,23:00 น.,2,17.893465415445153,98.80400240421295
บ้านห้วยพลู,ต.ท้องฟ้า อ.บ้านตาก จ.ตาก,20:00 น.,0.5,17.07482053698256,98.91100108623505
ส.คลองตาอูฐ,ต.ทุ่งสองห้อง อ.หลักสี่ จ.กรุงเทพมหานคร,00:00 น.,0.5,13.899810672809544,100.58665752410889
บ้านพรุเตาะนอก,ต.ทุ่งใหญ่ อ.หาดใหญ่ จ.สงขลา,03:00 น.,0.5,7.040102208068911,100.53699910640717
บ้านหล่ายทุ่ง,ต.วอแก้ว อ.ห้างฉัตร จ.ลำปาง,16:00 น.,1.5,18.396998767248533,99.35199916362762
บ้านอังคาย,ต.ยั้งเมิน อ.สะเมิง จ.เชียงใหม่,16:00 น.,5,18.956729523322906,98.5779994726181
ทต.สว่างอารมณ์,ต.สว่างอารมณ์ อ.สว่างอารมณ์ จ.อุทัยธานี,00:00 น.,7.6,15.58535091392613,99.86512184143066
อบต.นิคมกระเสียว,ต.นิคมกระเสียว อ.ด่านช้าง จ.สุพรรณบุรี,22:00 น.,0.2,14.857371950855427,99.57507848739624
อบต.นาซ่าว,ต.นาซ่าว อ.เชียงคาน จ.เลย,16:00 น.,5.4,17.824249395430734,101.66912734508514
เมืองสุรินทร์,ต.ตระแสง อ.เมืองสุรินทร์ จ.สุรินทร์,00:00 น.,2,14.875555225747867,103.37884247303009
เหนือปตร.พระอินทราชา,ต.วังน้อย อ.วังน้อย จ.พระนครศรีอยุธยา,00:00 น.,1.6,14.144081960208693,100.6214028596878
ฝ่ายส่งน้ำและบำรุงรักษาที่ 2,ต.เมืองเล็น อ.สันทราย จ.เชียงใหม่,00:00 น.,4,18.88420368500694,99.08288776874542
ห้วยแร้ง,ต.ห้วยแร้ง อ.เมืองตราด จ.ตราด,00:00 น.,31.6,12.36929448720601,102.54332363605499
ปตร.กระมัง (ปากคลองข้าวเม่า),ต.หัวรอ อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา,00:00 น.,0.2,14.355067043937012,100.58358371257782
หน่วยพิทักษ์อุทยานแห่งชาติที่ ขป.๙  (น้ำตกเขาคราม),ต.ลำสินธุ์ อ.ศรีนครินทร์ จ.พัทลุง,00:00 น.,1,7.515879740688691,99.87862944602966
อบต.ศรีละกอ,ต.ศรีละกอ อ.จักราช จ.นครราชสีมา,00:00 น.,0.2,14.947531828961019,102.40287780761719
อบต.นอกเมือง,ต.นอกเมือง อ.เมืองสุรินทร์ จ.สุรินทร์,00:00 น.,5.4,14.850812737461709,103.49769115447998
อบต.ด่านชุมพล,ต.ด่านชุมพล อ.บ่อไร่ จ.ตราด,00:00 น.,7.2,12.444727581496986,102.63006627559662
บางตาเถร,ต.บางตาเถร อ.สองพี่น้อง จ.สุพรรณบุรี,00:00 น.,0.4,14.156623135247882,100.12740969657898
สะเดา,ต.ท่าโพธิ์ อ.สะเดา จ.สงขลา,01:00 น.,5.2,6.796685598103971,100.44238686561584
อบต.ศรีจุฬา,ต.ศรีจุฬา อ.เมืองนครนายก จ.นครนายก,00:00 น.,4.2,14.070027617861948,101.13788366317749
อบต.นาสวน,ต.นาสวน อ.ศรีสวัสดิ์ จ.กาญจนบุรี,22:00 น.,0.2,14.611465685039695,99.1257494688034
ท้ายปตร.พระอินทราชา,ต.พยอม อ.วังน้อย จ.พระนครศรีอยุธยา,00:00 น.,1.4,14.143728238074537,100.62076985836029
บ้านหนองกะโตวา,ต.ปากช่อง อ.ปากช่อง จ.นครราชสีมา,21:00 น.,0.5,14.71807694625749,101.36399924755096
บ้านซับไทรทอง,ต.วังน้ำเขียว อ.วังน้ำเขียว จ.นครราชสีมา,07:00 น.,4,14.503395256862547,101.81800067424774
บ้านประจำไม้,ต.ห้วยเขย่ง อ.ทองผาภูมิ จ.กาญจนบุรี,23:00 น.,2,14.589911904070489,98.58599781990051
บ้านโนนเสาธง,ต.ตะเบาะ อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์,22:00 น.,2.5,16.349317654605912,101.25999927520752
หน่วยจัดการต้นน้ำคลองป่าพรุพ้อ,ต.ทุ่งนารี อ.ป่าบอน จ.พัทลุง,00:00 น.,52.8,7.162175415979863,100.0845319032669
บ้านศรีดอนไชย*,ต.ทุ่งแล้ง อ.ลอง จ.แพร่,23:00 น.,0.5,18.00068769920479,99.77299869060516
แม่น้ำวังที่ อ.สามเงา จ.ตาก,ต.ยกกระบัตร อ.สามเงา จ.ตาก,13:00 น.,5,17.321409236903655,99.07689034938812
บ้านนาฟ่อน,ต.บ่อหลวง อ.ฮอด จ.เชียงใหม่,13:00 น.,0.5,18.093848235686245,98.36499989032745
อ.ศรีบุญเรือง,ต.ทรายทอง อ.ศรีบุญเรือง จ.หนองบัวลำภู,22:00 น.,5,16.87346019379654,102.32698738574982
ลำน้ำพอง โรงเรียนลำน้ำพอง,ต.ท่ากระเสริม อ.น้ำพอง จ.ขอนแก่น,23:00 น.,3,16.568888856873336,102.88472056388855
โพธิ์ประทับช้าง,ต.โพธิ์ประทับช้าง อ.โพธิ์ประทับช้าง จ.พิจิตร,00:00 น.,1,16.31076938195818,100.27176082134247
ห้วยตุงลุง อ.ศรีเมืองใหม่,ต.นาคำ อ.ศรีเมืองใหม่ จ.อุบลราชธานี,23:00 น.,2,15.493282266410578,105.26277780532837
ถ้ำพรรณรา,ต.ถ้ำพรรณรา อ.ถ้ำพรรณรา จ.นครศรีธรรมราช,00:00 น.,1,8.391205063766666,99.39520418643951
บ้านเหล้า,ต.เกาะแต้ว อ.เมืองสงขลา จ.สงขลา,03:00 น.,0.5,7.129908912817271,100.62500238418579
หน่วยจัดการต้นน้ำซองกาเลีย,ต.หนองลู อ.สังขละบุรี จ.กาญจนบุรี,00:00 น.,9.6,15.215738820170666,98.38668286800385
สะพานแม่น้ำว้า บ้านบ่อหยวก,ต.บ่อเกลือเหนือ อ.บ่อเกลือ จ.น่าน,00:00 น.,3.4,19.270328662268543,101.17807388305664
พนมสารคาม,ต.เกาะขนุน อ.พนมสารคาม จ.ฉะเชิงเทรา,00:00 น.,7.8,13.72659192516162,101.35295927524567
หน่วยพิทักษ์อุทยานแห่งชาติ ที่ วศ.๑ (แม่แขม),ต.บ่อเหล็กลอง อ.ลอง จ.แพร่,18:00 น.,0.2,18.031413431494226,99.70319151878357
ทต.ช่อแฮ,ต.ช่อแฮ อ.เมืองแพร่ จ.แพร่,22:00 น.,0.2,18.088830607148772,100.21212458610535
อบต.พิจิตร,ต.พิจิตร อ.นาหม่อม จ.สงขลา,04:00 น.,0.2,6.988307709133191,100.57152450084686
พระนครศรีอยุธยา,ต.ภูเขาทอง อ.พระนครศรีอยุธยา จ.พระนครศรีอยุธยา,00:00 น.,0.4,14.369155476364401,100.52863597869873
อุ้มผาง,ต.อุ้มผาง อ.อุ้มผาง จ.ตาก,22:00 น.,8.9,16.024721491458873,98.86444330215454
สะพานฉลองขอนแก่น 200 ปี,ต.หนองตูม อ.เมืองขอนแก่น จ.ขอนแก่น,00:00 น.,13.8,16.529016189784013,102.90600121021271
บ้านกงรถ,ต.กงรถ อ.ห้วยแถลง จ.นครราชสีมา,00:00 น.,0.2,14.999401190402011,102.74900078773499
นางรอง,ต.สะเดา อ.นางรอง จ.บุรีรัมย์,16:00 น.,4.4,14.583334258384767,102.80000030994415
วัดบางแตน,ต.บางแตน อ.บ้านสร้าง จ.ปราจีนบุรี,00:00 น.,0.8,13.9023934958063,101.16799414157867
บางพระ,ต.หนองเสม็ด อ.เมืองตราด จ.ตราด,00:00 น.,14.2,12.238149045883691,102.50962972640991
บ้านทุ่งโป่งใต้,ต.บ้านปง อ.หางดง จ.เชียงใหม่,19:00 น.,0.5,18.764181956396158,98.87299954891205
บ้านห้วยท่าง,ต.ไชยวัฒนา อ.ปัว จ.น่าน,23:00 น.,2,19.22277212090466,100.91699838638306
บ้านฮ่าง,ต.วังแก้ว อ.วังเหนือ จ.ลำปาง,17:00 น.,4.5,19.286795508944493,99.63200032711029
บ้านห้วยเฮี้ย,ต.ศรีถ้อย อ.แม่สรวย จ.เชียงราย,23:00 น.,5,19.593497416521647,99.45500135421753
บ้านสะโทย,ต.วังสรรพรส อ.ขลุง จ.จันทบุรี,23:00 น.,24.5,12.561464683682239,102.26500153541565
บ้านคลองพี,ต.บาละ อ.กาบัง จ.ยะลา,23:00 น.,41.5,6.3631711322763795,101.04286909103394
บ้านศรีดอนชัย,ต.ป่าแงะ อ.ป่าแดด จ.เชียงราย,19:00 น.,0.5,19.55293055588505,99.9530017375946
บ้านสบงาย,ต.เมืองงาย อ.เชียงดาว จ.เชียงใหม่,14:00 น.,4.5,19.480171764341996,98.96400153636932
บ้านพุหวาย,ต.ห้วยทรายเหนือ อ.ชะอำ จ.เพชรบุรี,23:00 น.,2,12.720563803800504,99.84693109989166
บ้านวังนาใน,ต.ทุ่งหว้า อ.ทุ่งหว้า จ.สตูล,23:00 น.,26,7.135641679451501,99.93699967861176
บ้านคลองทราย,ต.วังน้ำเขียว อ.วังน้ำเขียว จ.นครราชสีมา,23:00 น.,1,14.364400534846226,101.75700187683105
บ้านใต้โตน,ต.บางสวรรค์ อ.พระแสง จ.สุราษฎร์ธานี,23:00 น.,3.5,8.62900149050225,98.98800194263458
บ้านแม่แมะ,ต.แม่แรม อ.แม่ริม จ.เชียงใหม่,23:00 น.,1.5,18.900551638858527,98.88200104236603
บ้านหลุกใต้,ต.นาครัว อ.แม่ทะ จ.ลำปาง,17:00 น.,0.5,18.130706060767782,99.53200221061707
บ้านนาล้อม,ต.ป่าแดง อ.ชาติตระการ จ.พิษณุโลก,23:00 น.,6,17.282264200450054,100.53600132465363
บ้านแดนชุมพล,ต.แดนชุมพล อ.สอง จ.แพร่,18:00 น.,0.5,18.367696762348576,100.20599842071533
บ้านทุ่งรวงทอง,ต.แม่ลาน้อย อ.แม่ลาน้อย จ.แม่ฮ่องสอน,23:00 น.,2,18.338043524218733,97.91999995708466
บ้านนาจีนซิ้ว,ต.สวนแตง อ.ละแม จ.ชุมพร,23:00 น.,1,9.738941149965989,99.10099804401398
บ้านซอย 8,ต.ควนกาหลง อ.ควนกาหลง จ.สตูล,23:00 น.,19.5,6.881953444932882,99.99722063541412
บ้านฮูหยงบาโร๊ะ,ต.กายูบอเกาะ อ.รามัน จ.ยะลา,23:00 น.,0.5,6.492211284392335,101.41682803630829
บ้านงิ้วงาม,ต.แม่ตีบ อ.งาว จ.ลำปาง,21:00 น.,4.5,18.552039057256426,100.00999867916107
อบต.ทุ่งกระบ่ำ,ต.ทุ่งกระบ่ำ อ.เลาขวัญ จ.กาญจนบุรี,00:00 น.,0.2,14.58879574325717,99.63504731655121
บางกล่ำ,ต.ท่าช้าง อ.บางกล่ำ จ.สงขลา,07:00 น.,0.2,7.079412760616248,100.42787611484528
ทต.ช้างเผือก,ต.ช้างเผือก อ.เมืองเชียงใหม่ จ.เชียงใหม่,00:00 น.,0.8,18.81010274919089,98.96994531154633
สนามทับทุ่ม บ้านวังนาใน หมู่ที่ 10,ต.น้ำผุด อ.ละงู จ.สตูล,00:00 น.,19.4,7.13570555388969,99.93731081485748
หน่วยพิทักษ์ป่าเขาปันโส,ต.คอกควาย อ.บ้านไร่ จ.อุทัยธานี,00:00 น.,0.2,15.239579808996698,99.40894782543182
ทต.บ้านนา,ต.บ้านนา อ.แกลง จ.ระยอง,00:00 น.,13.8,12.826844831138816,101.66963696479797
คลองหอยโข่ง,ต.ทุ่งลาน อ.คลองหอยโข่ง จ.สงขลา,00:00 น.,54.2,6.931240863876102,100.43984413146973
อู่ทอง สกษ.,ต.จรเข้สามพัน อ.อู่ทอง จ.สุพรรณบุรี,19:00 น.,2,14.303611535166356,99.86471951007843
เขตสวนหลวง,ต.สวนหลวง อ.สวนหลวง จ.กรุงเทพมหานคร,00:00 น.,14,13.73043255223035,100.65154016017914
บ้านน้ำแนะ,ต.น้ำพาง อ.แม่จริม จ.น่าน,01:00 น.,4,18.646265473965766,101.06399953365326
ทต.หนองม่วงไข่,ต.หนองม่วงไข่ อ.หนองม่วงไข่ จ.แพร่,18:00 น.,4,18.26432119215148,100.2001029253006
บ้านแม่ตีบหลวง*,ต.แม่ตีบ อ.งาว จ.ลำปาง,17:00 น.,4,18.60778908087259,100.04199743270874
บ้านห้วยรวก,ต.หนองฝ้าย อ.เลาขวัญ จ.กาญจนบุรี,21:00 น.,1.5,14.66694447842582,99.61799919605255
โครงการจุฬาภรณ์พัฒนา 7 อ.ธารโต จ.ยะลา,ต.แม่หวาด อ.ธารโต จ.ยะลา,23:00 น.,37,6.063376782661174,101.36483609676361
อบต.วังยาว,ต.วังยาว อ.ด่านช้าง จ.สุพรรณบุรี,22:00 น.,0.2,14.890175396010733,99.37749087810516
บ้านใหม่พัฒนา,ต.บ้านร้อง อ.งาว จ.ลำปาง,19:00 น.,0.5,19.034011047964714,99.78600203990936
เมืองสุพรรณบุรี,ต.ท่าพี่เลี้ยง อ.เมืองสุพรรณบุรี จ.สุพรรณบุรี,22:00 น.,0.8,14.470528548923813,100.11479258537292
หน่วยพิทักษ์ป่าเขาช่องลม,ต.เขาคันทรง อ.ศรีราชา จ.ชลบุรี,00:00 น.,2.6,13.15716547262991,101.1146879196167
บ้านป่าละอู,ต.ห้วยสัตว์ใหญ่ อ.หัวหิน จ.ประจวบคีรีขันธ์,23:00 น.,0.5,12.508496981570158,99.52134311199188
เมืองตราด,ต.ห้วยแร้ง อ.เมืองตราด จ.ตราด,00:00 น.,34.4,12.325197054747163,102.50044047832489
บ้านวังยายมุก,ต.คลองพลู อ.เขาคิชฌกูฏ จ.จันทบุรี,23:00 น.,1.5,12.927167674091777,102.01600134372711
บ้านคลองไชยใต้,ต.กะเปียด อ.ฉวาง จ.นครศรีธรรมราช,23:00 น.,5,8.50984585807437,99.45899784564972
บ้านหนองบาง,ต.ลิ่นถิ่น อ.ทองผาภูมิ จ.กาญจนบุรี,20:00 น.,0.5,14.576704498692886,98.82100224494934
บ้านสะพานหิน,ต.โป่งนก อ.เทพสถิต จ.ชัยภูมิ,19:00 น.,3.5,15.753989682914668,101.46099865436554
นครหลวง,ต.บ่อโพง อ.นครหลวง จ.พระนครศรีอยุธยา,00:00 น.,0.6,14.402707419832122,100.58640539646149
บ้านแม่แวน,ต.บ่อสลี อ.ฮอด จ.เชียงใหม่,13:00 น.,3,18.107090208625227,98.21200132369995
บ้านปางผักหม,ต.งิม อ.ปง จ.พะเยา,20:00 น.,4,19.335588811501545,100.31899988651276
บ้านส้าน,ต.สันทะ อ.นาน้อย จ.น่าน,19:00 น.,3.5,18.282419809423402,100.56500136852264
บ้านข่วงชมภู,ต.เตาปูน อ.สอง จ.แพร่,19:00 น.,0.5,18.574699238770297,100.20399749279022
บ้านกองแหะ,ต.โป่งแยง อ.แม่ริม จ.เชียงใหม่,23:00 น.,18,18.860498599554987,98.80900204181671
บ้านสันขี้เหล็ก,ต.แม่พริก อ.แม่พริก จ.ลำปาง,23:00 น.,17,17.48230107040073,99.08800005912781
หน่วยจัดการต้นน้ำลำเชิญ,ต.ทุ่งพระ อ.คอนสาร จ.ชัยภูมิ,12:00 น.,3.8,16.660635558270723,101.73714816570282
เหนือปตร.ท่าโบสถ์,ต.สามง่ามท่าโบสถ์ อ.หันคา จ.ชัยนาท,22:00 น.,0.8,15.054190051370407,100.01159191131592
ตราด,ต.คลองใหญ่ อ.คลองใหญ่ จ.ตราด,22:00 น.,55,11.766668216483176,102.88333117961884
สะพานตาบัว บ้านยาเด๊ะ,ต.ภูเขาทอง อ.สุคิริน จ.นราธิวาส,00:00 น.,13.8,5.827587782935213,101.75235092639923
สะพานแม่เล่ย์,ต.แม่เล่ย์ อ.แม่วงก์ จ.นครสวรรค์,00:00 น.,0.6,15.841719527027593,99.41807270050049
ท้ายฝายธาตุน้อย,ต.สหธาตุ อ.เขื่องใน จ.อุบลราชธานี,11:00 น.,3.8,15.310817497657986,104.45696175098419
รพสต.บ้านเขาปู่,ต.เขาปู่ อ.ศรีบรรพต จ.พัทลุง,00:00 น.,3.4,7.709508513720968,99.8380047082901
ลิ่นถิ่น,ต.ไทรโยค อ.ไทรโยค จ.กาญจนบุรี,22:00 น.,0.2,14.535597616142853,98.78764629364014
ขอนแก่น,ต.บ้านเป็ด อ.เมืองขอนแก่น จ.ขอนแก่น,22:00 น.,6.9,16.46110984528612,102.78972208499908
ทต.ตระการพืชผล,ต.กระเดียน อ.ตระการพืชผล จ.อุบลราชธานี,11:00 น.,3.6,15.621574783895413,105.02304196357727
ท้ายปตร.ท่าโบสถ์,ต.สามง่ามท่าโบสถ์ อ.หันคา จ.ชัยนาท,22:00 น.,0.8,15.05348552825705,100.01179575920105
อบต.โคกเริงรมย์,ต.โคกเริงรมย์ อ.บำเหน็จณรงค์ จ.ชัยภูมิ,22:00 น.,3.6,15.39942452042092,101.60259246826172
ทต.กรอกสมบูรณ์,ต.กรอกสมบูรณ์ อ.ศรีมหาโพธิ จ.ปราจีนบุรี,00:00 น.,4.4,13.774894819363645,101.65848433971405
อ่างเก็บน้ำคูขาด,ต.ประทัดบุ อ.ประโคนชัย จ.บุรีรัมย์,12:00 น.,3.6,14.559950097892262,102.95146465301514
บางเลน,ต.บางเลน อ.บางเลน จ.นครปฐม,00:00 น.,4.2,14.016347408452035,100.17980933189392
สองพี่น้อง,ต.สองพี่น้อง อ.สองพี่น้อง จ.สุพรรณบุรี,00:00 น.,1,14.21609974586492,100.05021035671234
ทต.เด่นชัย,ต.เด่นชัย อ.เด่นชัย จ.แพร่,19:00 น.,0.2,17.983646714223404,100.05171775817871
พลิ้ว สกษ.,ต.ตะปอน อ.ขลุง จ.จันทบุรี,22:00 น.,24.4,12.508612197580401,102.17305541038513
รร.ผังปาล์ม 4,ต.ปาล์มพัฒนา อ.มะนัง จ.สตูล,00:00 น.,16.6,7.022373037559082,99.93093252182007
วัดขนอนใต้,ต.บ้านกรด อ.บางปะอิน จ.พระนครศรีอยุธยา,23:00 น.,0.8,14.288234965330444,100.61132848262787
อบต.เจาทอง,ต.เจาทอง อ.ภักดีชุมพล จ.ชัยภูมิ,00:00 น.,0.2,15.906903792178461,101.4275461435318
บ้านหนองผักบุ้ง,ต.นายม อ.เมืองเพชรบูรณ์ จ.เพชรบูรณ์,00:00 น.,3.5,16.250666717612084,101.12699925899506
บ้านบางเหลียว,ต.คีรีวง อ.ปลายพระยา จ.กระบี่,13:00 น.,3.5,8.450033895239834,98.84243309497833
บ้านใหม่ดอนแก้ว,ต.ทาเหนือ อ.แม่ออน จ.เชียงใหม่,21:00 น.,0.5,18.71694291697771,99.301997423172
บ้านคลองใหญ่,ต.จันทเขลม อ.เขาคิชฌกูฏ จ.จันทบุรี,23:00 น.,23,12.972159724378912,102.05771505832672
บ้านหว้าหลัง,ต.สะท้อน อ.นาทวี จ.สงขลา,23:00 น.,45.5,6.6447117786870615,100.7342541217804
บ้านแม่ต๊อบเหนือ,ต.บ้านกาศ อ.แม่สะเรียง จ.แม่ฮ่องสอน,23:00 น.,0.5,18.268931348131296,97.89300084114075
