ชื่อสถานี,ที่ตั้ง,เวลา,ฝนล่าสุด (มม.)
สถานีอบต.ด่านม่วงคำ,ต.ด่านม่วงคำ อ.โคกศรีสุพรรณ จ.สกลนคร ,06:00 ,8.8
สถานีทต.กันทรารมย์,ต.ดูน อ.กันทรารมย์ จ.ศรีสะเกษ ,06:00 ,8.8
สถานีตรัง,ต.โคกหล่อ อ.เมืองตรัง จ.ตรัง ,04:00 ,8.8
สถานีอบต.ทับใต้,ต.ทับใต้ อ.หัวหิน จ.ประจวบคีรีขันธ์ ,06:00 ,8.8
สถานีอบต.เขาหลวง,ต.เขาหลวง อ.วังสะพุง จ.เลย ,06:00 ,8.6
สถานีทุ่งช้าง,ต.และ อ.ทุ่งช้าง จ.น่าน ,04:00 ,8.6
สถานีหน่วยพิทักษ์อุทยานแห่งชาติที่ ทล.๑๑ (ไทยสามัคคี),ต.ไทยสามัคคี อ.วังน้ำเขียว จ.นครราชสีมา ,06:00 ,8.6
สถานีบ้านหัวฝาย,ต.ชัยพฤกษ์ อ.เมืองเลย จ.เลย ,06:00 ,8.5
สถานีบ้านสลี*,ต.และ อ.ทุ่งช้าง จ.น่าน ,06:00 ,8.5
สถานีบ้านป่าอ้อย,ต.จอมหมอกแก้ว อ.แม่ลาว จ.เชียงราย ,06:00 ,8.5
สถานีบ้านห้วยตาดใต้,ต.นาดอกคำ อ.นาด้วง จ.เลย ,06:00 ,8.5
สถานีบ้านสันทราย,ต.หงส์หิน อ.จุน จ.พะเยา ,06:00 ,8.5
สถานีบ้านเขาแหลม,ต.แม่เปิน อ.แม่เปิน จ.นครสวรรค์ ,06:00 ,8.5
สถานีบ้านตาแวน,ต.เรือง อ.เมืองน่าน จ.น่าน ,05:00 ,8.5
สถานีบ้านหนองใหญ่ ,ต.หนองปรือ อ.หนองปรือ จ.กาญจนบุรี ,06:00 ,8.5
สถานีบ้านสว่างคีรี,ต.โคกยาง อ.กันตัง จ.ตรัง ,06:00 ,8.5
สถานีอบต.ขี้เหล็ก,ต.ขี้เหล็ก อ.เมืองอุบลราชธานี จ.อุบลราชธานี ,06:00 ,8.2
สถานีสกลนคร,ต.ธาตุเชิงชุม อ.เมืองสกลนคร จ.สกลนคร ,04:00 ,8.2
สถานีชุมชนห้วยไร่,ต.ห้วยไร่ อ.เด่นชัย จ.แพร่ ,06:00 ,8.2
สถานีหน่วยศึกษาการพัฒนาการอนุรักษ์ต้นน้ำผาเวียง,ต.แม่สิน อ.ศรีสัชนาลัย จ.สุโขทัย ,06:00 ,8
สถานีบ้านสงเปือย,ต.ธาตุ อ.เชียงคาน จ.เลย ,06:00 ,8
สถานีบ้านก้อ,ต.แม่จริม อ.แม่จริม จ.น่าน ,06:00 ,8
สถานีบ้านกกเชียง,ต.ห้วยขมิ้น อ.ด่านช้าง จ.สุพรรณบุรี ,06:00 ,8
สถานีเมืองอุดรธานี,ต.หมูม่น อ.เมืองอุดรธานี จ.อุดรธานี ,06:00 ,7.8
สถานีหน่วยพิทักษ์อุทยานแห่งชาติที่ ขป.๙  (น้ำตกเขาคราม),ต.ลำสินธุ์ อ.ศรีนครินทร์ จ.พัทลุง ,06:00 ,7.6
สถานีบ้านไทรห้อย*,ต.นาเมืองเพชร อ.สิเกา จ.ตรัง ,06:00 ,7.5
สถานีบ้านแม่ถอด,ต.แม่ถอด อ.เถิน จ.ลำปาง ,06:00 ,7.5
สถานีบ้านน้ำน้อยเหนือ,ต.ช้างกลาง อ.ช้างกลาง จ.นครศรีธรรมราช ,06:00 ,7.5
สถานีบ้านห้วยหลวง,ต.บ้านกาศ อ.แม่สะเรียง จ.แม่ฮ่องสอน ,06:00 ,7.5
สถานีบ้านหน้าเหมน,ต.ช้างกลาง อ.ช้างกลาง จ.นครศรีธรรมราช ,06:00 ,7.5
สถานีบ้านวังพา,ต.ทุ่งตำเสา อ.หาดใหญ่ จ.สงขลา ,06:00 ,7.5
สถานีบ้านควนยาว,ต.ลานข่อย อ.ป่าพะยอม จ.พัทลุง ,06:00 ,7.5
สถานีบ้านปากรอง*,ต.ชาติตระการ อ.ชาติตระการ จ.พิษณุโลก ,06:00 ,7.5
สถานีอบต.จุมพล,ต.จุมพล อ.โพนพิสัย จ.หนองคาย ,06:00 ,7.4
สถานีทต.โคกภู,ต.โคกภู อ.ภูพาน จ.สกลนคร ,06:00 ,7.4
สถานีปง,ต.ปง อ.ปง จ.พะเยา ,06:00 ,7.4
สถานีอบต.ทุ่งสมอ,ต.ทุ่งสมอ อ.เขาค้อ จ.เพชรบูรณ์ ,06:00 ,7.4
สถานีหน่วยจัดการต้นน้ำลำเชิญ,ต.ทุ่งพระ อ.คอนสาร จ.ชัยภูมิ ,06:00 ,7.2
สถานีทต.ห้วยยอด,ต.ห้วยยอด อ.ห้วยยอด จ.ตรัง ,06:00 ,7.2
สถานีที่ทำการอุทยานแห่งชาติดอยขุนตาล,ต.ทาปลาดุก อ.แม่ทา จ.ลำพูน ,06:00 ,7.2
สถานีรร.บ้านวาน้อย,ต.วาใหญ่ อ.อากาศอำนวย จ.สกลนคร ,06:00 ,7.2
สถานีบ้านดอยชมภู,ต.โป่งแพร่ อ.แม่ลาว จ.เชียงราย ,06:00 ,7
สถานีบ้านม่วงเจริญราษฎร์,ต.บ่อสวก อ.เมืองน่าน จ.น่าน ,06:00 ,7
สถานีบ้านแม่แขม,ต.บ่อเหล็กลอง อ.ลอง จ.แพร่ ,06:00 ,7
สถานีบ้านกิ่วกาญจน์,ต.แม่เงิน อ.เชียงแสน จ.เชียงราย ,06:00 ,7
สถานีบ้านปางแฟน,ต.ป่าเมี่ยง อ.ดอยสะเก็ด จ.เชียงใหม่ ,06:00 ,7
สถานีบ้านโคกหนองแห้ว,ต.เลยวังไสย์ อ.ภูหลวง จ.เลย ,06:00 ,7
สถานีท่าวังผา,ต.ท่าวังผา อ.ท่าวังผา จ.น่าน ,06:00 ,7
สถานีบ้านลาดเรือ,ต.บ่อภาค อ.ชาติตระการ จ.พิษณุโลก ,06:00 ,6.5
สถานีบ้านป่าขี,ต.ห้วยขมิ้น อ.ด่านช้าง จ.สุพรรณบุรี ,06:00 ,6.5
สถานีบ้านห้วยตะวาย,ต.ท่าไม้รวก อ.ท่ายาง จ.เพชรบุรี ,06:00 ,6.5
สถานีบ้านเขาเหล็ก,ต.นบพิตำ อ.นบพิตำ จ.นครศรีธรรมราช ,06:00 ,6.5
สถานีบ้านนาบ่อ,ต.บ่อน้ำร้อน อ.กันตัง จ.ตรัง ,06:00 ,6.5
สถานีบ้านส้าน,ต.สันทะ อ.นาน้อย จ.น่าน ,06:00 ,6.5
สถานีบ้านหนองน้ำดำ,ต.ห้วยแม่เพรียง อ.แก่งกระจาน จ.เพชรบุรี ,06:00 ,6.5
สถานีบ้านร้อง,ต.แม่เจดีย์ใหม่ อ.เวียงป่าเป้า จ.เชียงราย ,06:00 ,6.5
สถานีบ้านเขื่อนแก้ว,ต.ถืมตอง อ.เมืองน่าน จ.น่าน ,06:00 ,6.5
สถานีบ้านห้วยไผ่,ต.บ่อเบี้ย อ.บ้านโคก จ.อุตรดิตถ์ ,06:00 ,6.5
สถานีบ้านระเริง,ต.ระเริง อ.วังน้ำเขียว จ.นครราชสีมา ,06:00 ,6.5
สถานีบ้านหัวเตย,ต.ท่าอุแท อ.กาญจนดิษฐ์ จ.สุราษฎร์ธานี ,06:00 ,6.5
สถานีบ้านม่วง,ต.ห้วยหลัว อ.บ้านม่วง จ.สกลนคร ,06:00 ,6.4
สถานีรพสต.หมอเมือง,ต.หมอเมือง อ.แม่จริม จ.น่าน ,06:00 ,6.4
สถานีที่ทำการอุทยานแห่งชาติออบขาน,ต.น้ำแพร่ อ.หางดง จ.เชียงใหม่ ,06:00 ,6.2
สถานีเทศบาลเมืองเกาะสมุย,ต.อ่างทอง อ.เกาะสมุย จ.สุราษฎร์ธานี ,06:00 ,6.2
สถานีบ้านหัวทุ่ง,ต.บ่อแก้ว อ.นาหมื่น จ.น่าน ,06:00 ,6
สถานีบ้านนางหล่อ,ต.เกาะเต่า อ.ป่าพะยอม จ.พัทลุง ,06:00 ,6
สถานีบ้านดูลาเปอร์,ต.ห้วยห้อม อ.แม่ลาน้อย จ.แม่ฮ่องสอน ,06:00 ,6
สถานีบ้านซำผาก้าม,ต.ม่วงเจ็ดต้น อ.บ้านโคก จ.อุตรดิตถ์ ,06:00 ,6
สถานีบ้านแม่ก๊ะเปียง,ต.สะลวง อ.แม่ริม จ.เชียงใหม่ ,06:00 ,6
สถานีบ้านแม่หาร,ต.บ้านกาศ อ.แม่สะเรียง จ.แม่ฮ่องสอน ,06:00 ,6
สถานีบ้านแม่แสลป,ต.แม่สลองใน อ.แม่ฟ้าหลวง จ.เชียงราย ,06:00 ,6
สถานีบ้านเทพประทับ,ต.นางิ้ว อ.สังคม จ.หนองคาย ,06:00 ,6
สถานีอุทยานแห่งชาติภูจองนายอย,ต.นาจะหลวย อ.นาจะหลวย จ.อุบลราชธานี ,06:00 ,6
สถานีเหมืองปิล๊อก,ต.ปีล็อก อ.ทองผาภูมิ จ.กาญจนบุรี ,05:00 ,6
สถานีบ้านป่ายางอาข่า,ต.แม่ฟ้าหลวง อ.แม่ฟ้าหลวง จ.เชียงราย ,06:00 ,6
สถานีทต.จันดี,ต.จันดี อ.ฉวาง จ.นครศรีธรรมราช ,06:00 ,6
สถานีลำน้ำพุง,ต.เต่างอย อ.เต่างอย จ.สกลนคร ,06:00 ,6
สถานีบ้านปางสา,ต.ผาทอง อ.ท่าวังผา จ.น่าน ,06:00 ,6
สถานีบ้านหินแด้น,ต.หนองไผ่ อ.ด่านมะขามเตี้ย จ.กาญจนบุรี ,06:00 ,6
สถานีสะพานห้วยน้ำสาย,ต.ตาลชุม อ.ท่าวังผา จ.น่าน ,06:00 ,5.8
สถานีหน่วยจัดการต้นน้ำแม่ขะนิง,ต.แม่ขะนิง อ.เวียงสา จ.น่าน ,06:00 ,5.8
สถานีอบต.แจ้ซ้อน,ต.แจ้ซ้อน อ.เมืองปาน จ.ลำปาง ,06:00 ,5.8
สถานีเมืองสตูล,ต.ฉลุง อ.เมืองสตูล จ.สตูล ,06:00 ,5.8
สถานีเมืองสุพรรณบุรี,ต.ท่าพี่เลี้ยง อ.เมืองสุพรรณบุรี จ.สุพรรณบุรี ,06:00 ,5.6
สถานีแม่จัน,ต.แม่จัน อ.แม่จัน จ.เชียงราย ,06:00 ,5.6
สถานีอบต.นาหนองทุ่ม,ต.นาหนองทุ่ม อ.ชุมแพ จ.ขอนแก่น ,06:00 ,5.6
สถานีคลองท่าดี,ต.กำแพงเซา อ.เมืองนครศรีธรรมราช จ.นครศรีธรรมราช ,06:00 ,5.6
สถานีอบต.บางใหญ่,ต.บางใหญ่ อ.กระบุรี จ.ระนอง ,06:00 ,5.6
สถานีบ้านต้าม,ต.บ่อสวก อ.เมืองน่าน จ.น่าน ,06:00 ,5.5
สถานีบ้านโป่งสอ,ต.น้ำกุ่ม อ.นครไทย จ.พิษณุโลก ,06:00 ,5.5
สถานีบ้านวังผา,ต.ห้วยบ่อซืน อ.ปากชม จ.เลย ,06:00 ,5.5
สถานีบ้านเขาหินตั้ง,ต.สมเด็จเจริญ อ.หนองปรือ จ.กาญจนบุรี ,06:00 ,5.5
สถานีบ้านทุ่งยาง,ต.หัวเมือง อ.เมืองปาน จ.ลำปาง ,05:00 ,5.5
สถานีบ้านดอน,ต.อัยเยอร์เวง อ.เบตง จ.ยะลา ,06:00 ,5.5
สถานีบ้านลุง,ต.ศรีดอนชัย อ.เชียงของ จ.เชียงราย ,06:00 ,5.5
สถานีบ้านควนเนียง*,ต.พะตง อ.หาดใหญ่ จ.สงขลา ,06:00 ,5.5
สถานีบ้านคลองสะท้อน,ต.วังหมี อ.วังน้ำเขียว จ.นครราชสีมา ,05:00 ,5.5
สถานีทต.สวนผึ้ง,ต.สวนผึ้ง อ.สวนผึ้ง จ.ราชบุรี ,06:00 ,5.4
สถานีเถิน,ต.แม่ถอด อ.เถิน จ.ลำปาง ,06:00 ,5.4
สถานีทต.น้ำยืน,ต.สีวิเชียร อ.น้ำยืน จ.อุบลราชธานี ,06:00 ,5.4
สถานีสะพานห้วยปากแซง,ต.สำโรง อ.โพธิ์ไทร จ.อุบลราชธานี ,06:00 ,5.4
สถานีหน่วยศึกษาการพัฒนาการอนุรักษ์ต้นน้ำน้ำคาง (ดอยวาว),ต.ศรีภูมิ อ.ท่าวังผา จ.น่าน ,06:00 ,5.4
สถานีเมืองปราจีนบุรี,ต.หน้าเมือง อ.เมืองปราจีนบุรี จ.ปราจีนบุรี ,06:00 ,5.2
สถานีโพธิ์ประทับช้าง,ต.โพธิ์ประทับช้าง อ.โพธิ์ประทับช้าง จ.พิจิตร ,06:00 ,5.2
สถานีสะพานน้ำมวบ (บ้านภูแยง),ต.ดู่พงษ์ อ.สันติสุข จ.น่าน ,06:00 ,5.2
สถานีบางปะหัน,ต.โพธิ์สามต้น อ.บางปะหัน จ.พระนครศรีอยุธยา ,06:00 ,5.2
สถานีบ้านหนองตาจอน,ต.ทุ่งหลวง อ.ปากท่อ จ.ราชบุรี ,06:00 ,5.2
สถานีบ้านห้วยน้ำมา,ต.วาวี อ.แม่สรวย จ.เชียงราย ,06:00 ,5
สถานีเมืองตรัง,ต.บางรัก อ.เมืองตรัง จ.ตรัง ,06:00 ,5
สถานีบ้านไร่รวงทอง,ต.ปัว อ.ปัว จ.น่าน ,06:00 ,5
สถานีบ้านวังน้ำเขียว,ต.ศรีมงคล อ.ไทรโยค จ.กาญจนบุรี ,06:00 ,5
สถานีบ้านอังคาย,ต.ยั้งเมิน อ.สะเมิง จ.เชียงใหม่ ,06:00 ,5
สถานีบ้านห้วยไผ่,ต.ห้วยแม่เพรียง อ.แก่งกระจาน จ.เพชรบุรี ,06:00 ,5
สถานีบ้านน้ำเคิม,ต.ปิงหลวง อ.นาหมื่น จ.น่าน ,06:00 ,5
สถานีลำเชิญ อ.ชุมแพ (ท้ายฝายโครงการชลประทานน้ำเชิญ),ต.สามสวน อ.บ้านแท่น จ.ชัยภูมิ ,05:00 ,5
สถานีอบต.คำตากล้า,ต.คำตากล้า อ.คำตากล้า จ.สกลนคร ,06:00 ,5
สถานีบ้านน้ำเชี่ยว,ต.เขาแดง อ.สะบ้าย้อย จ.สงขลา ,06:00 ,5
สถานีหน่วยจัดการต้นน้ำแม่สา,ต.โป่งแยง อ.แม่ริม จ.เชียงใหม่ ,06:00 ,5
สถานีบ้านปางยาง,ต.ศิลาเพชร อ.ปัว จ.น่าน ,05:00 ,5
สถานีบ้านสะพานไทร,ต.บางดี อ.ห้วยยอด จ.ตรัง ,06:00 ,5
สถานีบ้านอมพาย,ต.ป่าแป๋ อ.แม่สะเรียง จ.แม่ฮ่องสอน ,06:00 ,5
สถานีสตูล,ต.คลองขุด อ.เมืองสตูล จ.สตูล ,04:00 ,5
สถานีบ้านด่านดู่,ต.โป่ง อ.ด่านซ้าย จ.เลย ,06:00 ,5
สถานีบ้านก่อก๋วง,ต.บ่อเกลือใต้ อ.บ่อเกลือ จ.น่าน ,06:00 ,5
สถานีบ้านสองพี่น้อง,ต.ริมโขง อ.เชียงของ จ.เชียงราย ,06:00 ,5
สถานีบ้านแม่แอบ,ต.บ้านทับ อ.แม่แจ่ม จ.เชียงใหม่ ,06:00 ,5
สถานีอบต.ดู่พงษ์,ต.ดู่พงษ์ อ.สันติสุข จ.น่าน ,06:00 ,4.8
สถานีฝายคลองท่าเลา,ต.นาหลวงเสน อ.ทุ่งสง จ.นครศรีธรรมราช ,06:00 ,4.8
สถานีอบต.ท่าแฝก,ต.ท่าแฝก อ.ท่าปลา จ.อุตรดิตถ์ ,06:00 ,4.6
สถานีอบต.หล่มเก่า,ต.หล่มเก่า อ.หล่มเก่า จ.เพชรบูรณ์ ,06:00 ,4.6
สถานีทต.นาส่วง,ต.นาส่วง อ.เดชอุดม จ.อุบลราชธานี ,06:00 ,4.6
สถานีละงู,ต.ละงู อ.ละงู จ.สตูล ,06:00 ,4.6
สถานีอบต.ขุนทะเล,ต.ขุนทะเล อ.ลานสกา จ.นครศรีธรรมราช ,06:00 ,4.6
สถานีรร.บ้านปางช้าง,ต.ป่าแลวหลวง อ.สันติสุข จ.น่าน ,06:00 ,4.6
สถานีสะพานน้ำว้า บ้านน้ำว้า,ต.น้ำพาง อ.แม่จริม จ.น่าน ,18:00 ,4.6
สถานีบ้านนาเปรื่อง,ต.บ่อเกลือใต้ อ.บ่อเกลือ จ.น่าน ,06:00 ,4.5
สถานีบ้านห้วยไฟ,ต.แม่ขะนิง อ.เวียงสา จ.น่าน ,06:00 ,4.5
สถานีบ้านเต๋ยกิ๋วเห็น,ต.ภูคา อ.ปัว จ.น่าน ,06:00 ,4.5
สถานีบ้านไร่,ต.ห้วยเขย่ง อ.ทองผาภูมิ จ.กาญจนบุรี ,06:00 ,4.5
สถานีบ้านต้นงุ้น,ต.หัวเมือง อ.เมืองปาน จ.ลำปาง ,06:00 ,4.5
สถานีบ้านทุ่งทราย,ต.เวียง อ.เชียงของ จ.เชียงราย ,06:00 ,4.5
สถานีบ้านน้ำแนะ,ต.น้ำพาง อ.แม่จริม จ.น่าน ,23:00 ,4.5
สถานีบ้านหลู้,ต.ม่วงยาย อ.เวียงแก่น จ.เชียงราย ,06:00 ,4.5
สถานีบ้านแม่พวก,ต.ห้วยไร่ อ.เด่นชัย จ.แพร่ ,06:00 ,4.5
สถานีบ้านนาหวาย,ต.แม่นะ อ.เชียงดาว จ.เชียงใหม่ ,06:00 ,4.5
สถานีท้ายฝายหัวนา,ต.หนองแก้ว อ.กันทรารมย์ จ.ศรีสะเกษ ,06:00 ,4.4
สถานีอ่างเก็บน้ำห้วยดินทราย,ต.หนองแวง อ.ละหานทราย จ.บุรีรัมย์ ,06:00 ,4.4
สถานีอบต.ลำนางรอง,ต.ลำนางรอง อ.โนนดินแดง จ.บุรีรัมย์ ,06:00 ,4.4
สถานีหน่วยพิทักษ์อุทยานแห่งชาติที่ นค.๑ (บ้านคลองยน),ต.สำนักแต้ว อ.สะเดา จ.สงขลา ,06:00 ,4.4
สถานีอบต.วังยาว,ต.วังยาว อ.ด่านช้าง จ.สุพรรณบุรี ,06:00 ,4.2
สถานีหน่วยพิทักษ์อุทยานฯ ที่ บล.๒ (น้ำตกฮาลาซะห์),ต.แม่หวาด อ.ธารโต จ.ยะลา ,06:00 ,4.2
สถานีเลย สกษ.,ต.นาโป่ง อ.เมืองเลย จ.เลย ,04:00 ,4.1
สถานีบ้านหนองขาหย่าง,ต.สวนเมี่ยง อ.ชาติตระการ จ.พิษณุโลก ,06:00 ,4
สถานีบ้านดง,ต.บ้านแลง อ.เมืองลำปาง จ.ลำปาง ,06:00 ,4
สถานีบ้านไร่พริก,ต.บ้านบึง อ.บ้านไร่ จ.อุทัยธานี ,06:00 ,4
สถานีบ้านสะพานลาว,ต.สหกรณ์นิคม อ.ทองผาภูมิ จ.กาญจนบุรี ,06:00 ,4
สถานีบ้านคลองบน,ต.ลาดแค อ.ชนแดน จ.เพชรบูรณ์ ,06:00 ,4
สถานีบ้านปางมะโอ,ต.ผาช้างน้อย อ.ปง จ.พะเยา ,06:00 ,4
สถานีห้วยตุงลุง อ.ศรีเมืองใหม่,ต.นาคำ อ.ศรีเมืองใหม่ จ.อุบลราชธานี ,05:00 ,4
สถานีบ้านหัวนา,ต.นานกกก อ.ลับแล จ.อุตรดิตถ์ ,06:00 ,4
สถานีบ้านน้ำทบ,ต.เขาหลวง อ.วังสะพุง จ.เลย ,06:00 ,4
สถานีอ.นากลาง,ต.นากลาง อ.นากลาง จ.หนองบัวลำภู ,05:00 ,4
สถานีบ้านทุ่ง,ต.บ้านแซว อ.เชียงแสน จ.เชียงราย ,06:00 ,4
สถานีบ้านน้ำไคร้,ต.ยม อ.ท่าวังผา จ.น่าน ,06:00 ,4
สถานีบ้านปางสา,ต.จอมจันทร์ อ.เวียงสา จ.น่าน ,06:00 ,4
สถานีบ้านห้วยโผ,ต.แม่ยวม อ.แม่สะเรียง จ.แม่ฮ่องสอน ,06:00 ,4
สถานีบ้านหนองปลา,ต.พระธาตุ อ.เชียงกลาง จ.น่าน ,06:00 ,4
สถานีบ้านผาสิงห์,ต.ผาสิงห์ อ.เมืองน่าน จ.น่าน ,06:00 ,4
สถานีอบต.บ้านผึ้ง,ต.บ้านผึ้ง อ.เมืองนครพนม จ.นครพนม ,06:00 ,4
สถานีบ้านน้ำมีด,ต.เปือ อ.เชียงกลาง จ.น่าน ,06:00 ,4
สถานีบ้านนาท้อน,ต.ตลิ่งชัน อ.ท่าศาลา จ.นครศรีธรรมราช ,06:00 ,4
สถานีบ้านแม่กาไร่เดียว,ต.แม่กา อ.เมืองพะเยา จ.พะเยา ,06:00 ,4
สถานีบ้านน้ำม้าเหนือ,ต.สถาน อ.เชียงของ จ.เชียงราย ,06:00 ,4
สถานีบ้านส้อ,ต.เปือ อ.เชียงกลาง จ.น่าน ,06:00 ,4
สถานีหน่วยพิทักษ์อุทยานแห่งชาติ ที่ วศ.๑ (แม่แขม),ต.บ่อเหล็กลอง อ.ลอง จ.แพร่ ,06:00 ,3.8
สถานีหนองม่วงไข่,ต.น้ำรัด อ.หนองม่วงไข่ จ.แพร่ ,06:00 ,3.8
สถานีกบินทร์บุรี,ต.กบินทร์ อ.กบินทร์บุรี จ.ปราจีนบุรี ,06:00 ,3.8
สถานีอบต.พุ่มแก,ต.พุ่มแก อ.นาแก จ.นครพนม ,06:00 ,3.8
สถานีอบต.นายายอาม,ต.นายายอาม อ.นายายอาม จ.จันทบุรี ,06:00 ,3.8
สถานีชุมชนบ้านเหมือง,ต.อัยเยอร์เวง อ.เบตง จ.ยะลา ,06:00 ,3.8
สถานีหน่วยจัดการต้นน้ำขุนแม่แจ่ม,ต.แม่แดด อ.กัลยาณิวัฒนา จ.เชียงใหม่ ,06:00 ,3.8
สถานีหน่วยจัดการต้นน้ำขุนสถาน,ต.สันทะ อ.นาน้อย จ.น่าน ,06:00 ,3.8
สถานีทต.โยนก,ต.โยนก อ.เชียงแสน จ.เชียงราย ,06:00 ,3.6
สถานีทต.แม่จัน,ต.แม่จัน อ.แม่จัน จ.เชียงราย ,06:00 ,3.6
สถานีที่ทำการเขตรักษาพันธุ์สัตว์ป่าดอยหลวง,ต.ห้วยหม้าย อ.สอง จ.แพร่ ,06:00 ,3.6
สถานีทต.บ่อเกลือใต้,ต.บ่อเกลือใต้ อ.บ่อเกลือ จ.น่าน ,06:00 ,3.6
สถานีลำน้ำก่ำ,ต.หนองบ่อ อ.นาแก จ.นครพนม ,06:00 ,3.6
สถานีบ้านห้วยเอียน,ต.หล่ายงาว อ.เวียงแก่น จ.เชียงราย ,06:00 ,3.5
สถานีบ้านห้วยน้ำอุ่น,ต.อ่ายนาไลย อ.เวียงสา จ.น่าน ,06:00 ,3.5
สถานีบ้านน้ำกุ่ม,ต.น้ำกุ่ม อ.นครไทย จ.พิษณุโลก ,06:00 ,3.5
สถานีบ้านกิ่วกอก,ต.น้ำปาย อ.แม่จริม จ.น่าน ,06:00 ,3.5
สถานีบ้านห้วยหมากหนุน,ต.ท่าผาปุ้ม อ.แม่ลาน้อย จ.แม่ฮ่องสอน ,06:00 ,3.5
สถานีบ้านน้ำโจน,ต.คันโช้ง อ.วัดโบสถ์ จ.พิษณุโลก ,06:00 ,3.5
สถานีบ้านเจ็ดร้อยไร่,ต.แม่เล่ย์ อ.แม่วงก์ จ.นครสวรรค์ ,06:00 ,3.5
สถานีบ้านนาวง,ต.บ้านนา อ.ศรีนครินทร์ จ.พัทลุง ,06:00 ,3.5
สถานีบ้านตาดซ้อ,ต.เขาแก้ว อ.เชียงคาน จ.เลย ,05:00 ,3.5
สถานีบ้านกลาง,ต.ปลาบ่า อ.ภูเรือ จ.เลย ,05:00 ,3.5
สถานีบ้านห้วยคำ,ต.ฝายแก้ว อ.ภูเพียง จ.น่าน ,06:00 ,3.5
สถานีบ้านน้ำดั้น,ต.ภูคา อ.ปัว จ.น่าน ,06:00 ,3.5
สถานีบ้านจอมกิตติ,ต.เวียง อ.เชียงแสน จ.เชียงราย ,06:00 ,3.5
สถานีบ้านตุ้มเหนือ,ต.ท่าจำปี อ.เมืองพะเยา จ.พะเยา ,06:00 ,3.5
สถานีบ้านห้วยม่วง,ต.นาดินดำ อ.เมืองเลย จ.เลย ,06:00 ,3.5
สถานีบ้านบาโรย,ต.ปาดังเบซาร์ อ.สะเดา จ.สงขลา ,05:00 ,3.5
สถานีบ้านหนองใหม่,ต.พงษ์ อ.สันติสุข จ.น่าน ,06:00 ,3.5
สถานีบ้านพิตำ,ต.กรุงชิง อ.นบพิตำ จ.นครศรีธรรมราช ,06:00 ,3.5
สถานีบ้านห้วยหลักลาย,ต.อวน อ.ปัว จ.น่าน ,05:00 ,3.5
สถานีบ้านห่างทางหลวง,ต.ภูฟ้า อ.บ่อเกลือ จ.น่าน ,06:00 ,3.5
สถานีบ้านสามัคคีใหม่,ต.แม่ฟ้าหลวง อ.แม่ฟ้าหลวง จ.เชียงราย ,06:00 ,3.5
สถานีบ้านมหาโพธิ,ต.มหาโพธิ อ.สระโบสถ์ จ.ลพบุรี ,06:00 ,3.5
สถานีบ้านนาฝ่า,ต.จอมพระ อ.ท่าวังผา จ.น่าน ,06:00 ,3.5
สถานีบ้านหนองปล้อง,ต.กุดตาเพชร อ.ลำสนธิ จ.ลพบุรี ,06:00 ,3.5
สถานีบ้านผาตูบ,ต.ผาสิงห์ อ.เมืองน่าน จ.น่าน ,06:00 ,3.5
สถานีที่ว่าการอำเภอหัวหิน,ต.ทับใต้ อ.หัวหิน จ.ประจวบคีรีขันธ์ ,06:00 ,3.4
สถานีอบต.วังทอง,ต.วังทอง อ.นาวัง จ.หนองบัวลำภู ,06:00 ,3.4
สถานีอบต.วังหมี,ต.วังหมี อ.วังน้ำเขียว จ.นครราชสีมา ,06:00 ,3.4
สถานีชุมชนบ้านโคกพะยอม,ต.ละงู อ.ละงู จ.สตูล ,06:00 ,3.4
สถานีอบต.ห้วยคต,ต.ห้วยคต อ.ห้วยคต จ.อุทัยธานี ,06:00 ,3.4
สถานีอบต.ป่าแดง,ต.ป่าแดง อ.ชาติตระการ จ.พิษณุโลก ,06:00 ,3.4
สถานีปราณบุรี,ต.วังก์พง อ.ปราณบุรี จ.ประจวบคีรีขันธ์ ,06:00 ,3.2
สถานีศรีสะเกษ,ต.จานแสนไชย อ.ห้วยทับทัน จ.ศรีสะเกษ ,04:00 ,3.2
สถานีอบจ.น่าน,ต.ในเวียง อ.เมืองน่าน จ.น่าน ,06:00 ,3.2
สถานีสะพานข้ามคลองห้วยกรวด,ต.เกาะขันธ์ อ.ชะอวด จ.นครศรีธรรมราช ,06:00 ,3.2
สถานีอบต.บ้านยา,ต.บ้านยา อ.หนองหาน จ.อุดรธานี ,06:00 ,3.2
สถานีอบต.เขากระปุก,ต.เขากระปุก อ.ท่ายาง จ.เพชรบุรี ,06:00 ,3.2
สถานีอบต.น้ำมวบ,ต.น้ำมวบ อ.เวียงสา จ.น่าน ,06:00 ,3.2
สถานีสะพานน้ำมวบ บ้านน้ำมวบ,ต.น้ำมวบ อ.เวียงสา จ.น่าน ,22:00 ,3.2
สถานีหน่วยจัดการต้นน้ำขุนว้า,ต.ดงพญา อ.บ่อเกลือ จ.น่าน ,06:00 ,3.2
สถานีบ้านสะเนียน,ต.สะเนียน อ.เมืองน่าน จ.น่าน ,06:00 ,3
สถานีบ้านห้วยคอกหมู,ต.นาปรัง อ.ปง จ.พะเยา ,06:00 ,3
สถานีบ้านปลายคลอง,ต.คลองทราย อ.นาทวี จ.สงขลา ,06:00 ,3
